# 1-loop power spectrum calculated using an adaptive grid method
# The linear power spectrum was generated using CAMB for Planck 2015 cosmology
# 0 : k (wavevector)
# 1 : linear power spectrum
# 2 : P_22
# 3 : P_13 


1.153508166999999985e-04 5.010279325814003073e+02 1.199874056166568347e-07 -1.354502064215587595e-04
1.158834297999999946e-04 5.032305652128106885e+02 1.222185235142178014e-07 -1.373048909061515982e-04
1.164185022000000056e-04 5.055045843335892641e+02 1.244910992697267775e-07 -1.392019623293491942e-04
1.169560450999999977e-04 5.077412982403459978e+02 1.268059944210350199e-07 -1.411120205874351449e-04
1.174960700999999976e-04 5.100103361151753916e+02 1.291638799912323545e-07 -1.430545781571627864e-04
1.180385885999999952e-04 5.122804050420905924e+02 1.315656385466366156e-07 -1.450212983265333235e-04
1.185836120999999985e-04 5.145752472438679206e+02 1.340120424245459787e-07 -1.470192478664571461e-04
1.191311521000000025e-04 5.168923745958679774e+02 1.365038849382851752e-07 -1.490481846087075119e-04
1.196812202999999981e-04 5.191843345877798583e+02 1.390421008320381354e-07 -1.510947606160986971e-04
1.202338282999999987e-04 5.215027176247896250e+02 1.416275350725950746e-07 -1.531742138182501953e-04
1.207889879000000006e-04 5.238392148232571799e+02 1.442610072981940277e-07 -1.552845862079621085e-04
1.213467109000000000e-04 5.261514321861737926e+02 1.469434051093992626e-07 -1.574136383786126862e-04
1.219070091000000065e-04 5.285068921835057836e+02 1.496757490947832903e-07 -1.595818560945880173e-04
1.224698942999999894e-04 5.308502827595648341e+02 1.524588572669422344e-07 -1.617730473317002566e-04
1.230353786000000006e-04 5.332226707522381730e+02 1.552937239944154775e-07 -1.640000480023265622e-04
1.236034738999999870e-04 5.356081388695108672e+02 1.581812683942471160e-07 -1.662584749559555528e-04
1.241741922999999872e-04 5.380100580535507788e+02 1.611225450361728300e-07 -1.685498127184274027e-04
1.247475459000000123e-04 5.404034605938416007e+02 1.641184779666028949e-07 -1.708666304798906941e-04
1.253235467999999923e-04 5.428144721249657323e+02 1.671701246394767157e-07 -1.732175155109815640e-04
1.259022074000000079e-04 5.452221817983216852e+02 1.702785415648123307e-07 -1.755962174277436467e-04
1.264835397999999889e-04 5.476666465450409760e+02 1.734447117316547377e-07 -1.780160601498122122e-04
1.270675563999999888e-04 5.500931938832534343e+02 1.766697467645319232e-07 -1.804597766316378804e-04
1.276542696000000068e-04 5.525558418034152055e+02 1.799547924264549754e-07 -1.829454318992606904e-04
1.282436918999999931e-04 5.550411804006771490e+02 1.833008192781731769e-07 -1.854692224746634296e-04
1.288358357000000010e-04 5.574873049833887535e+02 1.867091470788380267e-07 -1.880108344919977038e-04
1.294307136999999907e-04 5.599763527756841768e+02 1.901807845655671660e-07 -1.905982160944210508e-04
1.300283382999999884e-04 5.624976742072699381e+02 1.937169969074029430e-07 -1.932284736915085852e-04
1.306287224999999965e-04 5.650045630821205123e+02 1.973189482213798080e-07 -1.958860889566056869e-04
1.312318787999999922e-04 5.675034992852434925e+02 2.009878545926379564e-07 -1.985735641199215496e-04
1.318378200999999997e-04 5.700386059512865131e+02 2.047249840744234349e-07 -2.013067802884902337e-04
1.324465592000000113e-04 5.725695133865141315e+02 2.085316248569677868e-07 -2.040720838519789293e-04
1.330581089999999971e-04 5.751288446350711183e+02 2.124090667037045245e-07 -2.068815557955686535e-04
1.336724825999999916e-04 5.776940976622707922e+02 2.163585441586773014e-07 -2.097277022240080747e-04
1.342896929999999969e-04 5.802889139609095537e+02 2.203815170484549855e-07 -2.126196435660886500e-04
1.349097531999999882e-04 5.828770823705488056e+02 2.244791819504731429e-07 -2.155446932587422640e-04
1.355326764000000051e-04 5.854799057973816616e+02 2.286530548546118144e-07 -2.185111442789523198e-04
1.361584759000000104e-04 5.880652083630614015e+02 2.329045752406941531e-07 -2.215074433983661923e-04
1.367871648999999896e-04 5.907112185195329630e+02 2.372351550575084280e-07 -2.245635670370302566e-04
1.374187567999999920e-04 5.933333874612205818e+02 2.416461533418159813e-07 -2.276481401458867030e-04
1.380532650000000129e-04 5.959756010171336129e+02 2.461392221130291246e-07 -2.307783366893670926e-04
1.386907028999999933e-04 5.986474559084097109e+02 2.507158324723310147e-07 -2.339585592732475172e-04
1.393310839999999877e-04 6.012979722650596841e+02 2.553774912325901705e-07 -2.371694651692695234e-04
1.399744220000000063e-04 6.039712309310712044e+02 2.601259317477619007e-07 -2.404288196036136248e-04
1.406207305000000004e-04 6.066685889731732004e+02 2.649625510736557095e-07 -2.437378734291839599e-04
1.412700233000000122e-04 6.093911904116531559e+02 2.698890732823351022e-07 -2.470978208636131351e-04
1.419223139999999930e-04 6.120938473141479790e+02 2.749072724736871039e-07 -2.504909227958738082e-04
1.425776165999999951e-04 6.148409062958497771e+02 2.800186926930273312e-07 -2.539440062005034692e-04
1.432359449000000068e-04 6.175872447431891032e+02 2.852252148082179504e-07 -2.574392513136526000e-04
1.438973128999999993e-04 6.203253039248334062e+02 2.905284828153411507e-07 -2.609739598841438052e-04
1.445617347000000030e-04 6.230998943434876765e+02 2.959304042742529232e-07 -2.645675573906602690e-04
1.452292243999999939e-04 6.258823083894241108e+02 3.014327131681894175e-07 -2.682086725194396913e-04
1.458997961000000026e-04 6.286825646765637430e+02 3.070372993847043365e-07 -2.719022411392935643e-04
1.465734640000000103e-04 6.314617006170205968e+02 3.127460863729936394e-07 -2.756319865877668090e-04
1.472502425000000081e-04 6.342780603764615535e+02 3.185610766094337476e-07 -2.794238797028726650e-04
1.479301459000000095e-04 6.371096814881933597e+02 3.244841343908256792e-07 -2.832691381369278416e-04
1.486131886000000056e-04 6.399540284678308808e+02 3.305173161543741657e-07 -2.871673501305308071e-04
1.492993851999999979e-04 6.428266897685406320e+02 3.366626391645540329e-07 -2.911262790159941782e-04
1.499887502000000095e-04 6.456862400232269010e+02 3.429223097847197651e-07 -2.951278989400075103e-04
1.506812981999999877e-04 6.485516615105270830e+02 3.492981147003742998e-07 -2.991813621624824383e-04
1.513770438999999929e-04 6.514415321408495174e+02 3.557926919090586876e-07 -3.032959601717070378e-04
1.520760021000000094e-04 6.543406248144414121e+02 3.624078694714883695e-07 -3.074654276383060442e-04
1.527781875999999943e-04 6.572585765878818620e+02 3.691460812884658233e-07 -3.116950380402384565e-04
1.534836153999999961e-04 6.602172016208917285e+02 3.760096375022371185e-07 -3.159960712882308809e-04
1.541923002999999990e-04 6.631494016535847322e+02 3.830007577959333767e-07 -3.203372550108754459e-04
1.549042575000000074e-04 6.660945272037548648e+02 3.901218892328140716e-07 -3.247380303664352576e-04
1.556195020999999934e-04 6.690686307631815453e+02 3.973754104942917953e-07 -3.292070852055937547e-04
1.563380491000000054e-04 6.720724831225940079e+02 4.047636880432438018e-07 -3.337458212513262591e-04
1.570599139000000038e-04 6.750577534439137253e+02 4.122893541612439253e-07 -3.383310594174356901e-04
1.577851117999999977e-04 6.780534510198992848e+02 4.199549020063699981e-07 -3.429778591275552905e-04
1.585136582000000016e-04 6.810859652224349929e+02 4.277630454044990964e-07 -3.477004880127555265e-04
1.592455686000000077e-04 6.841427999580403139e+02 4.357162940323298081e-07 -3.524936871734158815e-04
1.599808584000000033e-04 6.871856065051396172e+02 4.438174678544337219e-07 -3.573385329298488103e-04
1.607195432999999906e-04 6.902614344541250375e+02 4.520690699925012294e-07 -3.622601955175733138e-04
1.614616388999999942e-04 6.933130360826241940e+02 4.604742001264181143e-07 -3.672295196755431617e-04
1.622071610999999993e-04 6.963916594152741482e+02 4.690356124084726266e-07 -3.722742432622493949e-04
1.629561255000000031e-04 6.995098572469022429e+02 4.777562366651755715e-07 -3.774022424610275358e-04
1.637085482000000009e-04 7.026106940384163408e+02 4.866389687943147124e-07 -3.825838218257071295e-04
1.644644451000000051e-04 7.057653028973015807e+02 4.956865829278434930e-07 -3.878585382093885543e-04
1.652238322000000061e-04 7.089074109556981966e+02 5.049025956966160074e-07 -3.931911873369241142e-04
1.659867255999999990e-04 7.120887436737258440e+02 5.142899303196945789e-07 -3.986112803276508449e-04
1.667531415999999893e-04 7.152412693555249916e+02 5.238517367669887770e-07 -4.040817471937381252e-04
1.675230964000000043e-04 7.184267086125103106e+02 5.335913977898629755e-07 -4.096380977261605892e-04
1.682966062999999952e-04 7.216104421220675249e+02 5.435120950320268489e-07 -4.152617046364859808e-04
1.690736876999999994e-04 7.248625291420277108e+02 5.536172523054167752e-07 -4.209940177068919979e-04
1.698543572000000103e-04 7.281020538083124620e+02 5.639101780538231028e-07 -4.267895041191897615e-04
1.706386313999999941e-04 7.313185517895128669e+02 5.743943847128943925e-07 -4.326425844600724165e-04
1.714265266999999882e-04 7.345983322399299595e+02 5.850735561972964389e-07 -4.386052335476884104e-04
1.722180601000000060e-04 7.378391256260168802e+02 5.959512972371949862e-07 -4.446177017996423412e-04
1.730132481999999865e-04 7.411334268352649133e+02 6.070313992493918538e-07 -4.507364357558661530e-04
1.738121079999999975e-04 7.444514825055113079e+02 6.183172991558400232e-07 -4.569449252382889060e-04
1.746146562999999880e-04 7.477714984637168527e+02 6.298130610616870133e-07 -4.632309421149031483e-04
1.754209103000000085e-04 7.511077999468251392e+02 6.415223106731246474e-07 -4.696043574940512739e-04
1.762308870999999963e-04 7.544587054666053518e+02 6.534495929707095717e-07 -4.760652829681944116e-04
1.770446037999999966e-04 7.577874684947252035e+02 6.655983737184311694e-07 -4.825914767648824982e-04
1.778620777000000110e-04 7.611915508987685826e+02 6.779729981001929844e-07 -4.892461051465981725e-04
1.786833260999999866e-04 7.646056983350777045e+02 6.905777578110303380e-07 -4.959891046367595003e-04
1.795083664999999888e-04 7.680320876139981010e+02 7.034168706054854184e-07 -5.028230270214383707e-04
1.803372164000000021e-04 7.714462104290325897e+02 7.164944441139605598e-07 -5.097328577132579936e-04
1.811698933999999887e-04 7.748691896614071766e+02 7.298152414676886080e-07 -5.167334277593627762e-04
1.820064150999999920e-04 7.783260752856623412e+02 7.433837143039076422e-07 -5.238427389955127361e-04
1.828467993000000113e-04 7.818298115748933697e+02 7.572043383822863944e-07 -5.310712089555419272e-04
1.836910637999999919e-04 7.852363778310608495e+02 7.712819969218097002e-07 -5.383219936321536865e-04
1.845392265999999974e-04 7.887493434775281003e+02 7.856212647938717788e-07 -5.457351201687780234e-04
1.853913057000000099e-04 7.923269826952325730e+02 8.002271710008421305e-07 -5.532845179863953369e-04
1.862473191000000119e-04 7.958267136823941428e+02 8.151046595921824379e-07 -5.608720045974536226e-04
1.871072848999999906e-04 7.993947600169829002e+02 8.302584905527217143e-07 -5.686011370719122647e-04
1.879712216000000075e-04 8.029177762126131483e+02 8.456942435055262932e-07 -5.763929705605840568e-04
1.888391472999999959e-04 8.064781667790808797e+02 8.614169013057076655e-07 -5.843074063025367011e-04
1.897110804999999902e-04 8.101062166084205955e+02 8.774320378079250326e-07 -5.923684434941659969e-04
1.905870396999999978e-04 8.137133789069539489e+02 8.937442955312585058e-07 -6.005132285206652831e-04
1.914670435000000040e-04 8.173605877087848057e+02 9.103602861192818653e-07 -6.087878630176242261e-04
1.923511105999999992e-04 8.209439745458211064e+02 9.272845126004985400e-07 -6.171162491070617115e-04
1.932392597000000007e-04 8.246321046303560252e+02 9.445239757237751048e-07 -6.256261161075519616e-04
1.941315097000000090e-04 8.282814446207586343e+02 9.620838665312861608e-07 -6.342109409389794705e-04
1.950278796000000023e-04 8.320230151820271658e+02 9.799697164012375833e-07 -6.429723587428690795e-04
1.959283882000000031e-04 8.356939740999252990e+02 9.981887735996096100e-07 -6.517865564248066313e-04
1.968330548000000047e-04 8.394627359624778364e+02 1.016745938650608896e-06 -6.607858182475352627e-04
1.977418984999999906e-04 8.431981316528830348e+02 1.035648221742314044e-06 -6.698693208417583460e-04
1.986549387000000131e-04 8.469391750292109009e+02 1.054901918304698529e-06 -6.790688900837843576e-04
1.995721947000000116e-04 8.506653927773944588e+02 1.074513401903435025e-06 -6.883693697456176770e-04
2.004936859999999893e-04 8.544996971973499740e+02 1.094489631859737211e-06 -6.978721117924243733e-04
2.014194321000000040e-04 8.583157847706490884e+02 1.114836812882264249e-06 -7.074767737303167556e-04
2.023494526999999876e-04 8.621155745084079172e+02 1.135562178029376371e-06 -7.171858836948967302e-04
2.032837675000000080e-04 8.659564557053284943e+02 1.156673526187751814e-06 -7.270486126388414540e-04
2.042223963000000021e-04 8.698429731590581468e+02 1.178176922051071359e-06 -7.370711421971800877e-04
2.051653590999999986e-04 8.736725010517220653e+02 1.200080032357045504e-06 -7.471681765042819875e-04
2.061126758999999988e-04 8.775902252469770701e+02 1.222390090164035115e-06 -7.574650981857492709e-04
2.070643667000000041e-04 8.815181918925068203e+02 1.245115371563322132e-06 -7.678975407308592013e-04
2.080204518000000038e-04 8.854176355154531848e+02 1.268262358671516530e-06 -7.784331318378109920e-04
2.089809514999999875e-04 8.894112359619332437e+02 1.291840151937744165e-06 -7.891815100510661801e-04
2.099458860999999985e-04 8.933332203618662106e+02 1.315856152752979411e-06 -7.999980309842270182e-04
2.109152761999999871e-04 8.973472535697255807e+02 1.340318597354053968e-06 -8.110303637667221673e-04
2.118891422000000020e-04 9.013308664685396252e+02 1.365235218553161145e-06 -8.221706355111263595e-04
2.128675050000000083e-04 9.053365994102049399e+02 1.390615630712078600e-06 -8.334680082553054797e-04
2.138503851000000055e-04 9.093800557654843715e+02 1.416467195891730260e-06 -8.449391243787375159e-04
2.148378034999999910e-04 9.134005404714698670e+02 1.442799429866568620e-06 -8.565296402405940188e-04
2.158297811999999893e-04 9.174867219799026543e+02 1.469621318241973719e-06 -8.683245003580609359e-04
2.168263391999999978e-04 9.215755184125395090e+02 1.496941743316395955e-06 -8.802668161738863876e-04
2.178274985999999918e-04 9.256957649028282731e+02 1.524769637206347888e-06 -8.923861277018840105e-04
2.188332806000000059e-04 9.297975142984220156e+02 1.553115356824947002e-06 -9.046363710633122416e-04
2.198437068000000133e-04 9.339548476699583262e+02 1.581987697944533643e-06 -9.170915113986506184e-04
2.208587982999999895e-04 9.381307266545837820e+02 1.611396734826266824e-06 -9.297180898479223471e-04
2.218785768999999991e-04 9.422877891920982165e+02 1.641352357142272885e-06 -9.424810135186807540e-04
2.229030641999999883e-04 9.464554026699762517e+02 1.671865024588198740e-06 -9.554111947812778897e-04
2.239322818999999896e-04 9.507064561994976657e+02 1.702944485247991280e-06 -9.685849963360297198e-04
2.249662517999999865e-04 9.549704699335275109e+02 1.734602068273599231e-06 -9.819341354480536598e-04
2.260049957999999944e-04 9.591887706503034678e+02 1.766848302057157205e-06 -9.953999641958699574e-04
2.270485361999999947e-04 9.634798786488288442e+02 1.799693409265212179e-06 -1.009107194496630796e-03
2.280968947999999978e-04 9.677274815791167839e+02 1.833148968664429838e-06 -1.022936897523708463e-03
2.291500940999999952e-04 9.720839568895015645e+02 1.867226748330114714e-06 -1.037052302947439599e-03
2.302081563999999953e-04 9.764149484564181876e+02 1.901938003473721868e-06 -1.051313925435160695e-03
2.312711041000000117e-04 9.807695981716994993e+02 1.937293332232674043e-06 -1.065776412255684501e-03
2.323389597999999865e-04 9.850949652256576883e+02 1.973306777532357389e-06 -1.080384434419334912e-03
2.334117460999999975e-04 9.895065038444407719e+02 2.009989626048266989e-06 -1.095266943622633929e-03
2.344894859000000019e-04 9.938939353386730318e+02 2.047353832542344082e-06 -1.110305456779518522e-03
2.355722019000000013e-04 9.983035824642349780e+02 2.085412594606103872e-06 -1.125553565540264415e-03
2.366599171999999901e-04 1.002805904067762640e+03 2.124178820886295638e-06 -1.141094267322391052e-03
2.377526548000000119e-04 1.007235170728483695e+03 2.163665863148229998e-06 -1.156742319688881370e-03
2.388504379999999898e-04 1.011747259012360246e+03 2.203886369411526491e-06 -1.172678272215209273e-03
2.399532900000000046e-04 1.016238401833019452e+03 2.244854551458583935e-06 -1.188785618281413842e-03
2.410612342000000117e-04 1.020751821838195042e+03 2.286584137574390621e-06 -1.205116964188923147e-03
2.421742942000000033e-04 1.025309916422155993e+03 2.329089421872250730e-06 -1.221702008844952406e-03
2.432924934999999942e-04 1.029903571368333360e+03 2.372384588341327952e-06 -1.238533582119219793e-03
2.444158559999999917e-04 1.034446308794278821e+03 2.416484975701050516e-06 -1.255510263874473099e-03
2.455444054000000204e-04 1.039075208371032204e+03 2.461404342127242698e-06 -1.272800639485032349e-03
2.466781655999999794e-04 1.043696035066305058e+03 2.507159065177047629e-06 -1.290293538107695204e-03
2.478171608999999776e-04 1.048353530805310584e+03 2.553764534436757612e-06 -1.308046960553522131e-03
2.489614151999999954e-04 1.052961712303560034e+03 2.601235329818037648e-06 -1.325956378038122821e-03
2.501109529000000112e-04 1.057703407732948790e+03 2.649589126769675285e-06 -1.344254942243193864e-03
2.512657984999999814e-04 1.062392359322847142e+03 2.698841111410503558e-06 -1.362710983443315548e-03
2.524259763000000147e-04 1.067113976826874477e+03 2.749008907273643817e-06 -1.381435790471840196e-03
2.535915111000000013e-04 1.071843138579131619e+03 2.800108577800241336e-06 -1.400400325690790088e-03
2.547624274999999838e-04 1.076691554199546545e+03 2.852159025536636348e-06 -1.419754817829236475e-03
2.559387505000000249e-04 1.081454232024064822e+03 2.905176268825516656e-06 -1.439233505350181021e-03
2.571205049000000148e-04 1.086294799251091717e+03 2.959178352293737272e-06 -1.459055749771054388e-03
2.583077159000000261e-04 1.091138248615569182e+03 3.014184470578808183e-06 -1.479125531757044185e-03
2.595004085999999912e-04 1.095956674075090859e+03 3.070212636319143745e-06 -1.499407591656292445e-03
2.606986083999999928e-04 1.100835918428049126e+03 3.127282433257547376e-06 -1.520022353886121792e-03
2.619023407000000054e-04 1.105686783865296775e+03 3.185412947480591761e-06 -1.540850713945681296e-03
2.631116309999999812e-04 1.110607972008014258e+03 3.244623698754200697e-06 -1.562033313471099336e-03
2.643265049999999911e-04 1.115596410265950681e+03 3.304934964603255696e-06 -1.583571477622854442e-03
2.655469883999999974e-04 1.120560832642884179e+03 3.366366177218768377e-06 -1.605340110098106869e-03
2.667731072999999825e-04 1.125584020209282016e+03 3.428940563354956544e-06 -1.627461004524313401e-03
2.680048874999999952e-04 1.130583025338994958e+03 3.492678288839360995e-06 -1.649818558872659467e-03
2.692423552999999737e-04 1.135554387294617527e+03 3.557600126231090778e-06 -1.672409834401822294e-03
2.704855368999999868e-04 1.140671142946421696e+03 3.623727182656879403e-06 -1.695494070677740217e-03
2.717344587000000049e-04 1.145734704334239268e+03 3.691085026319909318e-06 -1.718782542133930275e-03
2.729891471999999764e-04 1.150807279281062165e+03 3.759694016027166969e-06 -1.742370497760628969e-03
2.742496289999999900e-04 1.155939084324948226e+03 3.829577081722092957e-06 -1.766338348106879586e-03
2.755159308000000042e-04 1.161029634250611480e+03 3.900759010775281798e-06 -1.790536972502215383e-03
2.767880796000000195e-04 1.166200897783822484e+03 3.973264601569741841e-06 -1.815157840117138802e-03
2.780661023000000043e-04 1.171443056829218222e+03 4.047118172137472632e-06 -1.840192436782467009e-03
2.793500261000000234e-04 1.176635453381827347e+03 4.122343076137652477e-06 -1.865456047083849985e-03
2.806398781999999790e-04 1.181868085442224810e+03 4.198966737103015182e-06 -1.891094041178205442e-03
2.819356859000000221e-04 1.187168779395751244e+03 4.277013634056563161e-06 -1.917156714857634614e-03
2.832374768000000208e-04 1.192424330966272464e+03 4.356511459024170810e-06 -1.943466248052121191e-03
2.845452785999999837e-04 1.197705985432905209e+03 4.437486946476097049e-06 -1.970141487257389291e-03
2.858591188999999957e-04 1.203054548213531689e+03 4.519967173840637170e-06 -1.997255089758662606e-03
2.871790256000000211e-04 1.208374492383096594e+03 4.603980736161607838e-06 -2.024653854523905151e-03
2.885050267999999802e-04 1.213789405878260141e+03 4.689553050090400975e-06 -2.052549286499796410e-03
2.898371504999999780e-04 1.219182568649692712e+03 4.776717485863280041e-06 -2.080750511186186830e-03
2.911754250999999769e-04 1.224598524928255301e+03 4.865501279801942339e-06 -2.109337183470762645e-03
2.925198789999999935e-04 1.230010177552831465e+03 4.955935203212959504e-06 -2.138267279981898462e-03
2.938705407000000223e-04 1.235521625272847132e+03 5.048050370885341879e-06 -2.167727280742179439e-03
2.952274387999999816e-04 1.241018480542673160e+03 5.141877326011370541e-06 -2.197523585941203814e-03
2.965906021999999945e-04 1.246539562422647577e+03 5.237447203307280951e-06 -2.227729031160420505e-03
2.979600596999999892e-04 1.252109712330630828e+03 5.334793034770910178e-06 -2.258393845593047004e-03
2.993358405000000225e-04 1.257678127162902911e+03 5.433948379947160738e-06 -2.289432280291278134e-03
3.007179737999999885e-04 1.263271715076089322e+03 5.534945000735460830e-06 -2.320898032834325161e-03
3.021064887999999984e-04 1.268853898994158953e+03 5.637818860533360403e-06 -2.352728960694681470e-03
3.035014149999999884e-04 1.274538679039743101e+03 5.742603893307838367e-06 -2.385142269054246148e-03
3.049027821000000133e-04 1.280211817567325397e+03 5.849338149571085973e-06 -2.417932026296598386e-03
3.063106198000000195e-04 1.285889143884071700e+03 5.958053780327824851e-06 -2.451132394503005747e-03
3.077249578999999855e-04 1.291578692491240645e+03 6.068789397198956815e-06 -2.484763696821209317e-03
3.091458264999999862e-04 1.297360359425229035e+03 6.181583978885851977e-06 -2.518986409818057496e-03
3.105732556999999880e-04 1.303114507015655818e+03 6.296474322583113159e-06 -2.553575815223336955e-03
3.120072758000000217e-04 1.308866209134180963e+03 6.413499637728404226e-06 -2.588584858625704935e-03
3.134479173000000196e-04 1.314716632426075648e+03 6.532700680741340253e-06 -2.624220229924942391e-03
3.148952105999999903e-04 1.320550026485740545e+03 6.654113955152157894e-06 -2.660259166865311820e-03
3.163491867000000268e-04 1.326419280707848884e+03 6.777785854687614855e-06 -2.696813304384604055e-03
3.178098761999999852e-04 1.332300960707973672e+03 6.903756973203125659e-06 -2.733841677876134874e-03
3.192773101999999905e-04 1.338205333557663835e+03 7.032067652841784680e-06 -2.771371431367084318e-03
3.207515198000000052e-04 1.344207145826128908e+03 7.162760747625870389e-06 -2.809565340921213981e-03
3.222325363999999797e-04 1.350138231310556876e+03 7.295885472557712457e-06 -2.848079624146309611e-03
3.237203912999999950e-04 1.356154437610704235e+03 7.431483832130513088e-06 -2.887247361465831129e-03
3.252151161000000116e-04 1.362223996764812910e+03 7.569599241475259618e-06 -2.927010763402186373e-03
3.267167425999999999e-04 1.368254674581241943e+03 7.710279594104608558e-06 -2.967178544849504492e-03
3.282253025999999846e-04 1.374287311237319500e+03 7.853574639909574135e-06 -3.007843387332370232e-03
3.297408281000000006e-04 1.380467497399424929e+03 7.999533766944705277e-06 -3.049332689917447908e-03
3.312633512999999842e-04 1.386566866399797846e+03 8.148207176085585013e-06 -3.091152133135862366e-03
3.327929043999999803e-04 1.392718765613895130e+03 8.299641203374899092e-06 -3.133602636967140580e-03
3.343295200999999773e-04 1.398903784787392851e+03 8.453889631344764264e-06 -3.176649316181499091e-03
3.358732307999999760e-04 1.405149394021303578e+03 8.611002068298012976e-06 -3.220363222873727678e-03
3.374240692999999972e-04 1.411384534144381178e+03 8.771035752567139015e-06 -3.264589940975452971e-03
3.389820686000000172e-04 1.417609242812693310e+03 8.934044692176547342e-06 -3.309335083146983710e-03
3.405472617000000128e-04 1.423973100063275069e+03 9.100079234834003222e-06 -3.354956647233737609e-03
3.421196816999999926e-04 1.430304058945928546e+03 9.269199718079927883e-06 -3.401060955169106156e-03
3.436993622000000174e-04 1.436619841709350794e+03 9.441461235448099309e-06 -3.447694841176407021e-03
3.452863365999999756e-04 1.443064663125158404e+03 9.616924271311124353e-06 -3.495213119989027013e-03
3.468806386000000143e-04 1.449404649325764694e+03 9.795650274938827508e-06 -3.543059356355017855e-03
3.484823019999999877e-04 1.455872946402842217e+03 9.977693013131309750e-06 -3.591808375733220732e-03
3.500913607999999767e-04 1.462356014072273638e+03 1.016311972454173191e-05 -3.641193008570853696e-03
3.517078492000000182e-04 1.468833541230742640e+03 1.035199098269081112e-05 -3.691170146511317529e-03
3.533318013999999863e-04 1.475369653988202117e+03 1.054437322389869196e-05 -3.741909033051767780e-03
3.549632519999999921e-04 1.481921911784467284e+03 1.074032932380500917e-05 -3.793312227207189767e-03
3.566022355000000063e-04 1.488456742063176989e+03 1.093992511042513758e-05 -3.845301327931886261e-03
3.582487866999999873e-04 1.495079255218484604e+03 1.114322908621783500e-05 -3.898156418669393702e-03
3.599029406000000121e-04 1.501741427454090854e+03 1.135031053499885839e-05 -3.951764816204995923e-03
3.615647322999999730e-04 1.508384628273386397e+03 1.156124090111468782e-05 -4.005981193382627224e-03
3.632341970999999892e-04 1.515085990336761370e+03 1.177608860311998227e-05 -4.061018488335984937e-03
