# 1-loop SPT for example cosmology at z = 0
# k       -- P_L      -- P_RG  
1.000000e-02 2.258221e+04 2.253583e+04 
1.009272e-02 2.266299e+04 2.261561e+04 
1.018629e-02 2.274318e+04 2.269483e+04 
1.028073e-02 2.282257e+04 2.277321e+04 
1.037605e-02 2.290067e+04 2.285028e+04 
1.047225e-02 2.297801e+04 2.292657e+04 
1.056935e-02 2.305440e+04 2.300190e+04 
1.066734e-02 2.312969e+04 2.307611e+04 
1.076624e-02 2.320397e+04 2.314929e+04 
1.086606e-02 2.327744e+04 2.322164e+04 
1.096681e-02 2.334954e+04 2.329260e+04 
1.106848e-02 2.342092e+04 2.336281e+04 
1.117111e-02 2.349083e+04 2.343155e+04 
1.127468e-02 2.355991e+04 2.349944e+04 
1.137921e-02 2.362741e+04 2.356572e+04 
1.148472e-02 2.369411e+04 2.363118e+04 
1.159120e-02 2.375954e+04 2.369536e+04 
1.169866e-02 2.382364e+04 2.375819e+04 
1.180713e-02 2.388651e+04 2.381976e+04 
1.191660e-02 2.394815e+04 2.388009e+04 
1.202708e-02 2.400847e+04 2.393907e+04 
1.213859e-02 2.406730e+04 2.399655e+04 
1.225114e-02 2.412489e+04 2.405277e+04 
1.236472e-02 2.418108e+04 2.410756e+04 
1.247936e-02 2.423572e+04 2.416078e+04 
1.259506e-02 2.428904e+04 2.421266e+04 
1.271184e-02 2.434090e+04 2.426307e+04 
1.282970e-02 2.439135e+04 2.431203e+04 
1.294865e-02 2.444025e+04 2.435943e+04 
1.306870e-02 2.448719e+04 2.440486e+04 
1.318987e-02 2.453303e+04 2.444916e+04 
1.331216e-02 2.457730e+04 2.449187e+04 
1.343558e-02 2.461946e+04 2.453246e+04 
1.356015e-02 2.466040e+04 2.457184e+04 
1.368587e-02 2.469939e+04 2.460920e+04 
1.381276e-02 2.473701e+04 2.464520e+04 
1.394083e-02 2.477240e+04 2.467890e+04 
1.407008e-02 2.480665e+04 2.471147e+04 
1.420053e-02 2.483854e+04 2.474158e+04 
1.433219e-02 2.486867e+04 2.476999e+04 
1.446507e-02 2.489723e+04 2.479680e+04 
1.459919e-02 2.492381e+04 2.482161e+04 
1.473454e-02 2.494836e+04 2.484437e+04 
1.487115e-02 2.497116e+04 2.486536e+04 
1.500903e-02 2.499206e+04 2.488443e+04 
1.514819e-02 2.501081e+04 2.490133e+04 
1.528864e-02 2.502754e+04 2.491619e+04 
1.543038e-02 2.504258e+04 2.492935e+04 
1.557345e-02 2.505519e+04 2.494005e+04 
1.571784e-02 2.506593e+04 2.494886e+04 
1.586357e-02 2.507440e+04 2.495540e+04 
1.601064e-02 2.508088e+04 2.495991e+04 
1.615909e-02 2.508513e+04 2.496216e+04 
1.630891e-02 2.508726e+04 2.496231e+04 
1.646012e-02 2.508717e+04 2.496019e+04 
1.661273e-02 2.508483e+04 2.495587e+04 
1.676675e-02 2.508033e+04 2.494928e+04 
1.692220e-02 2.507352e+04 2.494043e+04 
1.707910e-02 2.506445e+04 2.492930e+04 
1.723745e-02 2.505301e+04 2.491576e+04 
1.739726e-02 2.503946e+04 2.490011e+04 
1.755856e-02 2.502338e+04 2.488192e+04 
1.772136e-02 2.500491e+04 2.486131e+04 
1.788566e-02 2.498423e+04 2.483849e+04 
1.805149e-02 2.496113e+04 2.481324e+04 
1.821885e-02 2.493567e+04 2.478562e+04 
1.838777e-02 2.490745e+04 2.475523e+04 
1.855825e-02 2.487714e+04 2.472274e+04 
1.873032e-02 2.484428e+04 2.468769e+04 
1.890397e-02 2.480895e+04 2.465015e+04 
1.907924e-02 2.477103e+04 2.461003e+04 
1.925614e-02 2.473070e+04 2.456749e+04 
1.943467e-02 2.468778e+04 2.452235e+04 
1.961486e-02 2.464252e+04 2.447487e+04 
1.979672e-02 2.459480e+04 2.442493e+04 
1.998026e-02 2.454428e+04 2.437218e+04 
2.016551e-02 2.449147e+04 2.431714e+04 
2.035248e-02 2.443572e+04 2.425918e+04 
2.054117e-02 2.437802e+04 2.419926e+04 
2.073162e-02 2.431743e+04 2.413644e+04 
2.092383e-02 2.425447e+04 2.407126e+04 
2.111783e-02 2.418861e+04 2.400320e+04 
2.131362e-02 2.412048e+04 2.393286e+04 
2.151123e-02 2.404998e+04 2.386018e+04 
2.171068e-02 2.397643e+04 2.378444e+04 
2.191197e-02 2.390098e+04 2.370681e+04 
2.211512e-02 2.382274e+04 2.362636e+04 
2.232016e-02 2.374169e+04 2.354325e+04 
2.252711e-02 2.365864e+04 2.345810e+04 
2.273597e-02 2.357270e+04 2.336998e+04 
2.294676e-02 2.348447e+04 2.327959e+04 
2.315951e-02 2.339399e+04 2.318704e+04 
2.337424e-02 2.330081e+04 2.309179e+04 
2.359095e-02 2.320519e+04 2.299409e+04 
2.380968e-02 2.310734e+04 2.289421e+04 
2.403043e-02 2.300707e+04 2.279194e+04 
2.425323e-02 2.290448e+04 2.268738e+04 
2.447809e-02 2.279951e+04 2.258047e+04 
2.470504e-02 2.269210e+04 2.247046e+04 
2.493409e-02 2.258267e+04 2.235977e+04 
2.516527e-02 2.247102e+04 2.224634e+04 
2.539859e-02 2.235704e+04 2.213055e+04 
2.563407e-02 2.224098e+04 2.201266e+04 
2.587174e-02 2.212289e+04 2.189282e+04 
2.611161e-02 2.200260e+04 2.177087e+04 
2.635371e-02 2.188039e+04 2.164696e+04 
2.659804e-02 2.175604e+04 2.152100e+04 
2.684465e-02 2.162985e+04 2.139322e+04 
2.709354e-02 2.150182e+04 2.126367e+04 
2.734474e-02 2.137184e+04 2.113220e+04 
2.759826e-02 2.124019e+04 2.099911e+04 
2.785414e-02 2.110682e+04 2.086434e+04 
2.811239e-02 2.097173e+04 2.072791e+04 
2.837304e-02 2.083501e+04 2.058990e+04 
2.863610e-02 2.069679e+04 2.045044e+04 
2.890160e-02 2.055714e+04 2.030960e+04 
2.916956e-02 2.041606e+04 2.016738e+04 
2.944000e-02 2.027351e+04 2.002376e+04 
2.971296e-02 2.012987e+04 1.987909e+04 
2.998844e-02 1.998488e+04 1.973315e+04 
3.026648e-02 1.983883e+04 1.958618e+04 
3.054710e-02 1.969174e+04 1.943827e+04 
3.083031e-02 1.954367e+04 1.928939e+04 
3.111616e-02 1.939475e+04 1.913975e+04 
3.140465e-02 1.924492e+04 1.898918e+04 
3.169582e-02 1.909442e+04 1.883756e+04 
3.198969e-02 1.894317e+04 1.868632e+04 
3.228628e-02 1.879144e+04 1.853409e+04 
3.258562e-02 1.863925e+04 1.838156e+04 
3.288774e-02 1.848664e+04 1.822857e+04 
3.319266e-02 1.833364e+04 1.807526e+04 
3.350041e-02 1.818049e+04 1.792189e+04 
3.381101e-02 1.802726e+04 1.776848e+04 
3.412449e-02 1.787394e+04 1.761504e+04 
3.444087e-02 1.772066e+04 1.746168e+04 
3.476019e-02 1.756755e+04 1.730856e+04 
3.508247e-02 1.741464e+04 1.715571e+04 
3.540774e-02 1.726208e+04 1.700323e+04 
3.573602e-02 1.710992e+04 1.685122e+04 
3.606735e-02 1.695832e+04 1.669982e+04 
3.640175e-02 1.680723e+04 1.654893e+04 
3.673925e-02 1.665690e+04 1.639892e+04 
3.707988e-02 1.650690e+04 1.624929e+04 
3.742366e-02 1.635610e+04 1.609893e+04 
3.777064e-02 1.620607e+04 1.594940e+04 
3.812083e-02 1.605701e+04 1.580086e+04 
3.847427e-02 1.590902e+04 1.565344e+04 
3.883098e-02 1.576223e+04 1.550724e+04 
3.919100e-02 1.561665e+04 1.536230e+04 
3.955436e-02 1.547248e+04 1.521878e+04 
3.992109e-02 1.532975e+04 1.507672e+04 
4.029122e-02 1.518857e+04 1.493623e+04 
4.066478e-02 1.504904e+04 1.479740e+04 
4.104181e-02 1.491121e+04 1.466026e+04 
4.142232e-02 1.477524e+04 1.452500e+04 
4.180637e-02 1.464115e+04 1.439159e+04 
4.219398e-02 1.450896e+04 1.426011e+04 
4.258518e-02 1.437889e+04 1.413070e+04 
4.298001e-02 1.425078e+04 1.400326e+04 
4.337850e-02 1.412485e+04 1.387793e+04 
4.378069e-02 1.400106e+04 1.375474e+04 
4.418660e-02 1.387950e+04 1.363372e+04 
4.459628e-02 1.376016e+04 1.351489e+04 
4.500975e-02 1.364307e+04 1.339828e+04 
4.542706e-02 1.352827e+04 1.328390e+04 
4.584824e-02 1.341568e+04 1.317168e+04 
4.627332e-02 1.330538e+04 1.306177e+04 
4.670234e-02 1.319732e+04 1.295401e+04 
4.713535e-02 1.309149e+04 1.284825e+04 
4.757236e-02 1.298789e+04 1.274477e+04 
4.801343e-02 1.288648e+04 1.264339e+04 
4.845859e-02 1.278716e+04 1.254403e+04 
4.890787e-02 1.269000e+04 1.244677e+04 
4.936132e-02 1.259486e+04 1.235143e+04 
4.981898e-02 1.250171e+04 1.225801e+04 
5.028087e-02 1.241051e+04 1.216644e+04 
5.074705e-02 1.232113e+04 1.207665e+04 
5.121755e-02 1.223364e+04 1.198892e+04 
5.169242e-02 1.214782e+04 1.190224e+04 
5.217169e-02 1.206360e+04 1.181736e+04 
5.265540e-02 1.198105e+04 1.173406e+04 
5.314359e-02 1.190003e+04 1.165221e+04 
5.363631e-02 1.182036e+04 1.157165e+04 
5.413360e-02 1.174207e+04 1.149239e+04 
5.463550e-02 1.166503e+04 1.141432e+04 
5.514206e-02 1.158915e+04 1.133733e+04 
5.565331e-02 1.151443e+04 1.126139e+04 
5.616930e-02 1.144065e+04 1.118646e+04 
5.669007e-02 1.136782e+04 1.111233e+04 
5.721568e-02 1.129577e+04 1.103897e+04 
5.774615e-02 1.122450e+04 1.096633e+04 
5.828155e-02 1.115385e+04 1.089426e+04 
5.882190e-02 1.108376e+04 1.082276e+04 
5.936727e-02 1.103198e+04 1.076799e+04 
5.991770e-02 1.096364e+04 1.069807e+04 
6.047322e-02 1.089540e+04 1.062824e+04 
6.103390e-02 1.082716e+04 1.055836e+04 
6.159978e-02 1.075877e+04 1.048852e+04 
6.217090e-02 1.069083e+04 1.041902e+04 
6.274732e-02 1.062263e+04 1.034919e+04 
6.332908e-02 1.055387e+04 1.027912e+04 
6.391624e-02 1.048444e+04 1.020830e+04 
6.450884e-02 1.041413e+04 1.013681e+04 
6.510694e-02 1.034281e+04 1.006440e+04 
6.571058e-02 1.027027e+04 9.990931e+03 
6.631981e-02 1.019632e+04 9.916251e+03 
6.693470e-02 1.012092e+04 9.840349e+03 
6.755528e-02 1.004378e+04 9.762949e+03 
6.818162e-02 9.964768e+03 9.683976e+03 
6.881377e-02 9.883790e+03 9.603302e+03 
6.945178e-02 9.800732e+03 9.520897e+03 
7.009570e-02 9.715371e+03 9.436537e+03 
7.074559e-02 9.627698e+03 9.350269e+03 
7.140151e-02 9.537635e+03 9.262039e+03 
7.206351e-02 9.445031e+03 9.171717e+03 
7.273165e-02 9.349948e+03 9.079386e+03 
7.340598e-02 9.252278e+03 8.984928e+03 
7.408657e-02 9.152076e+03 8.888460e+03 
7.477346e-02 9.049400e+03 8.790061e+03 
7.546673e-02 8.944271e+03 8.689693e+03 
7.616642e-02 8.836785e+03 8.587531e+03 
7.687260e-02 8.727049e+03 8.483666e+03 
7.758532e-02 8.615193e+03 8.378237e+03 
7.830465e-02 8.501328e+03 8.271319e+03 
7.903066e-02 8.385664e+03 8.163162e+03 
7.976339e-02 8.268381e+03 8.053893e+03 
8.050292e-02 8.149684e+03 7.943716e+03 
8.124930e-02 8.029821e+03 7.832852e+03 
8.200261e-02 7.908935e+03 7.721435e+03 
8.276289e-02 7.787318e+03 7.609704e+03 
8.353023e-02 7.665214e+03 7.497891e+03 
8.430468e-02 7.542833e+03 7.386173e+03 
8.508632e-02 7.420406e+03 7.274734e+03 
8.587519e-02 7.298195e+03 7.163889e+03 
8.667139e-02 7.176423e+03 7.053600e+03 
8.747496e-02 7.055362e+03 6.944272e+03 
8.828599e-02 6.935217e+03 6.836039e+03 
8.910453e-02 6.816192e+03 6.729052e+03 
8.993067e-02 6.698525e+03 6.623487e+03 
9.076446e-02 6.582461e+03 6.519559e+03 
9.160598e-02 6.468158e+03 6.417357e+03 
9.245531e-02 6.355871e+03 6.317082e+03 
9.331251e-02 6.245764e+03 6.218857e+03 
9.417766e-02 6.138062e+03 6.122843e+03 
9.505083e-02 6.032944e+03 6.029158e+03 
9.593209e-02 5.930571e+03 5.937917e+03 
9.682153e-02 5.831129e+03 5.849221e+03 
9.771921e-02 5.734793e+03 5.763248e+03 
9.862522e-02 5.641714e+03 5.679991e+03 
9.953962e-02 5.551967e+03 5.599562e+03 
1.004625e-01 5.465697e+03 5.522013e+03 
1.013939e-01 5.383111e+03 5.447463e+03 
1.023340e-01 5.303975e+03 5.375737e+03 
1.032828e-01 5.228614e+03 5.307008e+03 
1.042404e-01 5.156881e+03 5.241159e+03 
1.052069e-01 5.088905e+03 5.178251e+03 
1.061823e-01 5.024464e+03 5.118065e+03 
1.071668e-01 4.963606e+03 5.060638e+03 
1.081604e-01 4.906141e+03 5.005769e+03 
1.091632e-01 4.851881e+03 4.953317e+03 
1.101753e-01 4.800800e+03 4.903210e+03 
1.111968e-01 4.752573e+03 4.855204e+03 
1.122277e-01 4.707032e+03 4.809146e+03 
1.132683e-01 4.663940e+03 4.764853e+03 
1.143184e-01 4.622941e+03 4.722057e+03 
1.153783e-01 4.583773e+03 4.680559e+03 
1.164481e-01 4.546146e+03 4.640135e+03 
1.175277e-01 4.509674e+03 4.600528e+03 
1.186174e-01 4.474117e+03 4.561554e+03 
1.197171e-01 4.439040e+03 4.522938e+03 
1.208271e-01 4.404131e+03 4.484453e+03 
1.219473e-01 4.368971e+03 4.445854e+03 
1.230780e-01 4.333311e+03 4.406975e+03 
1.242191e-01 4.296625e+03 4.367494e+03 
1.253708e-01 4.258760e+03 4.327336e+03 
1.265332e-01 4.219298e+03 4.286260e+03 
1.277063e-01 4.178023e+03 4.244161e+03 
1.288904e-01 4.134679e+03 4.200913e+03 
1.300854e-01 4.089020e+03 4.156398e+03 
1.312915e-01 4.040989e+03 4.110584e+03 
1.325087e-01 3.990437e+03 4.063543e+03 
1.337373e-01 3.937334e+03 4.015173e+03 
1.349772e-01 3.881821e+03 3.965641e+03 
1.362287e-01 3.823956e+03 3.915019e+03 
1.374917e-01 3.763799e+03 3.863385e+03 
1.387665e-01 3.701763e+03 3.811012e+03 
1.400531e-01 3.637895e+03 3.757948e+03 
1.413516e-01 3.572531e+03 3.704424e+03 
1.426621e-01 3.506067e+03 3.650670e+03 
1.439848e-01 3.438734e+03 3.596820e+03 
1.453198e-01 3.370811e+03 3.543102e+03 
1.466671e-01 3.302754e+03 3.489699e+03 
1.480269e-01 3.234815e+03 3.436780e+03 
1.493993e-01 3.167401e+03 3.384551e+03 
1.507845e-01 3.100751e+03 3.333133e+03 
1.521825e-01 3.035241e+03 3.282709e+03 
1.535935e-01 2.971129e+03 3.233393e+03 
1.550175e-01 2.908872e+03 3.185388e+03 
1.564548e-01 2.848751e+03 3.138812e+03 
1.579053e-01 2.790950e+03 3.093710e+03 
1.593694e-01 2.735821e+03 3.050227e+03 
1.608469e-01 2.683490e+03 3.008382e+03 
1.623382e-01 2.634277e+03 2.968276e+03 
1.638434e-01 2.588172e+03 2.929863e+03 
1.653624e-01 2.545246e+03 2.893130e+03 
1.668956e-01 2.505418e+03 2.857993e+03 
1.684430e-01 2.468630e+03 2.824453e+03 
1.700047e-01 2.434675e+03 2.792184e+03 
1.715809e-01 2.403278e+03 2.761227e+03 
1.731717e-01 2.374171e+03 2.731380e+03 
1.747773e-01 2.347005e+03 2.702474e+03 
1.763977e-01 2.321445e+03 2.674354e+03 
1.780332e-01 2.297158e+03 2.646872e+03 
1.796838e-01 2.273773e+03 2.619885e+03 
1.813498e-01 2.250947e+03 2.593252e+03 
1.830312e-01 2.228305e+03 2.566833e+03 
1.847281e-01 2.205595e+03 2.540547e+03 
1.864409e-01 2.182420e+03 2.514264e+03 
1.881694e-01 2.158553e+03 2.487919e+03 
1.899141e-01 2.133650e+03 2.461414e+03 
1.916748e-01 2.107548e+03 2.434717e+03 
1.934520e-01 2.079970e+03 2.407764e+03 
1.952456e-01 2.050836e+03 2.380561e+03 
1.970558e-01 2.020028e+03 2.353099e+03 
1.988828e-01 1.987594e+03 2.325423e+03 
2.007267e-01 1.953594e+03 2.297581e+03 
2.025878e-01 1.918179e+03 2.269636e+03 
2.044661e-01 1.881643e+03 2.241698e+03 
2.063618e-01 1.844190e+03 2.213836e+03 
2.082751e-01 1.806233e+03 2.186176e+03 
2.102061e-01 1.768016e+03 2.158785e+03 
2.121550e-01 1.729967e+03 2.131773e+03 
2.141220e-01 1.692389e+03 2.105214e+03 
2.161073e-01 1.655594e+03 2.079169e+03 
2.181109e-01 1.619852e+03 2.053692e+03 
2.201331e-01 1.585451e+03 2.028835e+03 
2.221741e-01 1.552598e+03 2.004624e+03 
2.242340e-01 1.521477e+03 1.981070e+03 
2.263130e-01 1.492247e+03 1.958187e+03 
2.284112e-01 1.464966e+03 1.935966e+03 
2.305289e-01 1.439628e+03 1.914382e+03 
2.326663e-01 1.416205e+03 1.893391e+03 
2.348235e-01 1.394536e+03 1.872957e+03 
2.370006e-01 1.374413e+03 1.853022e+03 
2.391980e-01 1.355591e+03 1.833528e+03 
2.414157e-01 1.337773e+03 1.814411e+03 
2.436540e-01 1.320669e+03 1.795620e+03 
2.459130e-01 1.303941e+03 1.777101e+03 
2.481930e-01 1.287326e+03 1.758806e+03 
2.504942e-01 1.270533e+03 1.740707e+03 
2.528166e-01 1.253372e+03 1.722777e+03 
2.551606e-01 1.235625e+03 1.704995e+03 
2.575263e-01 1.217185e+03 1.687364e+03 
2.599140e-01 1.197947e+03 1.669846e+03 
2.623238e-01 1.177898e+03 1.652484e+03 
2.647559e-01 1.157072e+03 1.635281e+03 
2.672106e-01 1.135545e+03 1.618245e+03 
2.696881e-01 1.113469e+03 1.601404e+03 
2.721885e-01 1.091042e+03 1.584780e+03 
2.747121e-01 1.068477e+03 1.568371e+03 
2.772591e-01 1.046021e+03 1.552260e+03 
2.798297e-01 1.023935e+03 1.536406e+03 
2.824241e-01 1.002430e+03 1.520844e+03 
2.850426e-01 9.817036e+02 1.505578e+03 
2.876854e-01 9.619136e+02 1.490613e+03 
2.903527e-01 9.431516e+02 1.475950e+03 
2.930447e-01 9.254579e+02 1.461580e+03 
2.957617e-01 9.088340e+02 1.447495e+03 
2.985038e-01 8.931868e+02 1.433682e+03 
3.012714e-01 8.784326e+02 1.420132e+03 
3.040646e-01 8.644198e+02 1.406826e+03 
3.068838e-01 8.509974e+02 1.393758e+03 
3.097291e-01 8.379937e+02 1.380922e+03 
3.126007e-01 8.252243e+02 1.368275e+03 
3.154990e-01 8.125229e+02 1.355841e+03 
3.184242e-01 7.997325e+02 1.343603e+03 
3.213764e-01 7.867219e+02 1.331554e+03 
3.243561e-01 7.734141e+02 1.319693e+03 
3.273634e-01 7.597654e+02 1.308018e+03 
3.303985e-01 7.457982e+02 1.296529e+03 
3.334618e-01 7.315728e+02 1.285228e+03 
3.365535e-01 7.172020e+02 1.274119e+03 
3.396739e-01 7.028064e+02 1.263201e+03 
3.428231e-01 6.885395e+02 1.252477e+03 
3.460016e-01 6.745383e+02 1.241946e+03 
3.492096e-01 6.609283e+02 1.231611e+03 
3.524473e-01 6.477955e+02 1.221469e+03 
3.557150e-01 6.351956e+02 1.211516e+03 
3.590130e-01 6.231523e+02 1.201752e+03 
3.623416e-01 6.116459e+02 1.192170e+03 
3.657011e-01 6.006547e+02 1.182771e+03 
3.690917e-01 5.901127e+02 1.173546e+03 
3.725137e-01 5.799415e+02 1.164502e+03 
3.759675e-01 5.700451e+02 1.155625e+03 
3.794533e-01 5.603031e+02 1.146915e+03 
3.829714e-01 5.506130e+02 1.138371e+03 
3.865221e-01 5.408908e+02 1.129988e+03 
3.901058e-01 5.311105e+02 1.121771e+03 
3.937226e-01 5.212674e+02 1.113704e+03 
3.973730e-01 5.113847e+02 1.105792e+03 
4.010573e-01 5.014981e+02 1.098043e+03 
4.047757e-01 4.916513e+02 1.090445e+03 
4.085286e-01 4.818920e+02 1.082997e+03 
4.123163e-01 4.722961e+02 1.075703e+03 
4.161391e-01 4.629263e+02 1.068557e+03 
4.199973e-01 4.538458e+02 1.061558e+03 
4.238913e-01 4.450748e+02 1.054702e+03 
4.278214e-01 4.366157e+02 1.047990e+03 
4.317880e-01 4.284419e+02 1.041419e+03 
4.357913e-01 4.205103e+02 1.034986e+03 
4.398317e-01 4.127834e+02 1.028690e+03 
4.439097e-01 4.052132e+02 1.022528e+03 
4.480254e-01 3.977541e+02 1.016499e+03 
4.521792e-01 3.903675e+02 1.010600e+03 
4.563716e-01 3.830240e+02 1.004830e+03 
4.606029e-01 3.757091e+02 9.991851e+02 
4.648734e-01 3.684326e+02 9.936654e+02 
4.691835e-01 3.612167e+02 9.882688e+02 
4.735335e-01 3.540963e+02 9.829926e+02 
4.779239e-01 3.471008e+02 9.778359e+02 
4.823549e-01 3.402539e+02 9.727967e+02 
4.868271e-01 3.335724e+02 9.678711e+02 
4.913407e-01 3.270625e+02 9.630582e+02 
4.958962e-01 3.207263e+02 9.583554e+02 
5.004939e-01 3.145631e+02 9.537642e+02 
5.051342e-01 3.085457e+02 9.492759e+02 
5.098176e-01 3.026493e+02 9.448930e+02 
5.145444e-01 2.968491e+02 9.406115e+02 
5.193150e-01 2.911291e+02 9.364286e+02 
5.241298e-01 2.854803e+02 9.325540e+02 
5.289893e-01 2.798996e+02 9.283556e+02 
5.338938e-01 2.743905e+02 9.244610e+02 
5.388438e-01 2.689599e+02 9.206550e+02 
5.438397e-01 2.636225e+02 9.169389e+02 
5.488820e-01 2.583913e+02 9.133055e+02 
5.539709e-01 2.532760e+02 9.103392e+02 
