#k P_lin P_EE P_EE_symm P_BB P_BB_symm P_EE_nolowk P_BB_nolowk
2.347565379E-04     9.990160208E+02     2.470559742E+02     2.470559316E+02     2.470559936E+02     2.470559099E+02    -3.009193385E-03    -3.015682716E-03
2.402339547E-04     1.021477383E+03     2.470558320E+02     2.470557850E+02     2.470558454E+02     2.470557847E+02    -3.155685330E-03    -3.156741736E-03
2.458391724E-04     1.044435863E+03     2.470556741E+02     2.470556340E+02     2.470557119E+02     2.470556100E+02    -3.299278598E-03    -3.307417000E-03
2.515751728E-04     1.067985321E+03     2.470555334E+02     2.470554801E+02     2.470555660E+02     2.470554577E+02    -3.472913138E-03    -3.463854805E-03
2.574450075E-04     1.091987381E+03     2.470553656E+02     2.470553179E+02     2.470554113E+02     2.470552982E+02    -3.634166795E-03    -3.631473329E-03
2.634517991E-04     1.116491789E+03     2.470552242E+02     2.470551460E+02     2.470552307E+02     2.470551161E+02    -3.800397700E-03    -3.799714261E-03
2.695987431E-04     1.141539844E+03     2.470550402E+02     2.470549710E+02     2.470550675E+02     2.470549293E+02    -3.975984937E-03    -3.978162193E-03
2.758891096E-04     1.167207977E+03     2.470548540E+02     2.470547925E+02     2.470548817E+02     2.470547436E+02    -4.161088983E-03    -4.165871858E-03
2.823262451E-04     1.193427247E+03     2.470546655E+02     2.470546001E+02     2.470546972E+02     2.470545178E+02    -4.370224459E-03    -4.367356173E-03
2.889135739E-04     1.220252299E+03     2.470544516E+02     2.470544223E+02     2.470544967E+02     2.470543177E+02    -4.568835335E-03    -4.566517980E-03
2.956546004E-04     1.247617127E+03     2.470542333E+02     2.470542206E+02     2.470543068E+02     2.470541058E+02    -4.771311554E-03    -4.781491727E-03
3.025529108E-04     1.275611728E+03     2.470540071E+02     2.470539988E+02     2.470540911E+02     2.470538811E+02    -4.992238789E-03    -5.017038474E-03
3.096121748E-04     1.304229608E+03     2.470537542E+02     2.470537700E+02     2.470538612E+02     2.470536489E+02    -5.219623022E-03    -5.245799262E-03
3.168361479E-04     1.333583744E+03     2.470535021E+02     2.470535310E+02     2.470536083E+02     2.470534317E+02    -5.458263759E-03    -5.483539118E-03
3.242286732E-04     1.363455973E+03     2.470532492E+02     2.470532586E+02     2.470533362E+02     2.470532003E+02    -5.730713706E-03    -5.740459719E-03
3.317936832E-04     1.394040336E+03     2.470529539E+02     2.470529903E+02     2.470530824E+02     2.470529611E+02    -5.994875326E-03    -6.034096877E-03
3.395352025E-04     1.425284049E+03     2.470526695E+02     2.470527085E+02     2.470527925E+02     2.470526789E+02    -6.288974278E-03    -6.315708832E-03
3.474573496E-04     1.457251144E+03     2.470523716E+02     2.470524221E+02     2.470524936E+02     2.470523797E+02    -6.573072944E-03    -6.603532970E-03
3.555643387E-04     1.489895255E+03     2.470520703E+02     2.470521065E+02     2.470521771E+02     2.470520799E+02    -6.879261185E-03    -6.910284293E-03
3.638604828E-04     1.523371198E+03     2.470517557E+02     2.470517875E+02     2.470518652E+02     2.470517614E+02    -7.212179985E-03    -7.245426745E-03
3.723501953E-04     1.557458209E+03     2.470514170E+02     2.470514537E+02     2.470515311E+02     2.470514219E+02    -7.567570532E-03    -7.577637078E-03
3.810379925E-04     1.592302124E+03     2.470510689E+02     2.470510835E+02     2.470511613E+02     2.470510696E+02    -7.926817285E-03    -7.934275269E-03
3.899284963E-04     1.627950154E+03     2.470507061E+02     2.470507000E+02     2.470507779E+02     2.470507034E+02    -8.303203089E-03    -8.305112351E-03
3.990264362E-04     1.664425064E+03     2.470503232E+02     2.470503308E+02     2.470503936E+02     2.470503272E+02    -8.693392786E-03    -8.693315907E-03
4.083366523E-04     1.701648339E+03     2.470498960E+02     2.470499148E+02     2.470499666E+02     2.470499135E+02    -9.095097446E-03    -9.107800693E-03
4.178640974E-04     1.739729455E+03     2.470494958E+02     2.470494876E+02     2.470495380E+02     2.470495026E+02    -9.523489168E-03    -9.539073695E-03
4.276138399E-04     1.778635753E+03     2.470490231E+02     2.470490407E+02     2.470490815E+02     2.470490379E+02    -9.958485750E-03    -9.979446749E-03
4.375910667E-04     1.818393588E+03     2.470485584E+02     2.470485773E+02     2.470486053E+02     2.470485550E+02    -1.042512043E-02    -1.044866030E-02
4.478010854E-04     1.858962814E+03     2.470480698E+02     2.470480883E+02     2.470481302E+02     2.470480619E+02    -1.092618820E-02    -1.093695585E-02
4.582493276E-04     1.900557415E+03     2.470475839E+02     2.470475953E+02     2.470476146E+02     2.470475440E+02    -1.146228176E-02    -1.146142094E-02
4.689413516E-04     1.943007659E+03     2.470470522E+02     2.470470533E+02     2.470470599E+02     2.470470010E+02    -1.198719751E-02    -1.198406368E-02
4.798828455E-04     1.986371708E+03     2.470464992E+02     2.470465417E+02     2.470465017E+02     2.470464231E+02    -1.255380437E-02    -1.254599436E-02
4.910796299E-04     2.030662291E+03     2.470459313E+02     2.470459479E+02     2.470459121E+02     2.470458313E+02    -1.314105420E-02    -1.314561341E-02
5.025376613E-04     2.075926447E+03     2.470452827E+02     2.470453423E+02     2.470452708E+02     2.470452098E+02    -1.376684223E-02    -1.377229650E-02
5.142630354E-04     2.122169955E+03     2.470446219E+02     2.470446901E+02     2.470446323E+02     2.470445587E+02    -1.443125599E-02    -1.444510841E-02
5.262619896E-04     2.169468123E+03     2.470439417E+02     2.470440258E+02     2.470439546E+02     2.470438656E+02    -1.510715410E-02    -1.510608000E-02
5.385409075E-04     2.217784742E+03     2.470432482E+02     2.470432929E+02     2.470432369E+02     2.470431418E+02    -1.581234089E-02    -1.583439073E-02
5.511063211E-04     2.267079217E+03     2.470425234E+02     2.470425550E+02     2.470424645E+02     2.470423832E+02    -1.656401141E-02    -1.657958485E-02
5.639649150E-04     2.317509216E+03     2.470417490E+02     2.470417701E+02     2.470416735E+02     2.470416083E+02    -1.732957079E-02    -1.734209564E-02
5.771235299E-04     2.369047487E+03     2.470409666E+02     2.470409621E+02     2.470408477E+02     2.470407889E+02    -1.813041267E-02    -1.815049573E-02
5.905891659E-04     2.421685798E+03     2.470401305E+02     2.470400813E+02     2.470399758E+02     2.470399657E+02    -1.897130024E-02    -1.902543272E-02
6.043689866E-04     2.475438961E+03     2.470392267E+02     2.470391852E+02     2.470390658E+02     2.470390767E+02    -1.988920906E-02    -1.992505480E-02
6.184703226E-04     2.530395675E+03     2.470383140E+02     2.470382380E+02     2.470381180E+02     2.470381357E+02    -2.083127440E-02    -2.085653074E-02
6.329006756E-04     2.586557598E+03     2.470373306E+02     2.470372451E+02     2.470371570E+02     2.470371396E+02    -2.178815779E-02    -2.183437714E-02
6.476677223E-04     2.643813960E+03     2.470362950E+02     2.470362164E+02     2.470361242E+02     2.470361260E+02    -2.282553595E-02    -2.288168267E-02
6.627793187E-04     2.702396388E+03     2.470352276E+02     2.470351002E+02     2.470350369E+02     2.470350605E+02    -2.389893721E-02    -2.397382872E-02
6.782435037E-04     2.762156912E+03     2.470340644E+02     2.470339593E+02     2.470339538E+02     2.470339379E+02    -2.499261589E-02    -2.510050092E-02
6.940685042E-04     2.823243055E+03     2.470328794E+02     2.470327841E+02     2.470327792E+02     2.470327450E+02    -2.616424604E-02    -2.628766862E-02
7.102627389E-04     2.885632240E+03     2.470316488E+02     2.470315575E+02     2.470315448E+02     2.470314744E+02    -2.740116829E-02    -2.753301743E-02
7.268348227E-04     2.949349324E+03     2.470303522E+02     2.470302783E+02     2.470302330E+02     2.470301629E+02    -2.868843272E-02    -2.883274400E-02
7.437935719E-04     3.014401594E+03     2.470290117E+02     2.470289181E+02     2.470288843E+02     2.470287831E+02    -3.004634631E-02    -3.019404995E-02
7.611480081E-04     3.080868593E+03     2.470276166E+02     2.470274823E+02     2.470274547E+02     2.470273399E+02    -3.147477108E-02    -3.161493531E-02
7.789073638E-04     3.148719687E+03     2.470261350E+02     2.470260376E+02     2.470259732E+02     2.470258250E+02    -3.295794007E-02    -3.311114800E-02
7.970810866E-04     3.218009710E+03     2.470246013E+02     2.470245078E+02     2.470243977E+02     2.470242730E+02    -3.451265195E-02    -3.467244363E-02
8.156788447E-04     3.288772515E+03     2.470229892E+02     2.470228910E+02     2.470227736E+02     2.470226135E+02    -3.611661752E-02    -3.630868140E-02
8.347105318E-04     3.360897339E+03     2.470212844E+02     2.470212254E+02     2.470210484E+02     2.470208915E+02    -3.779440359E-02    -3.801253380E-02
8.541862725E-04     3.434647496E+03     2.470195121E+02     2.470194285E+02     2.470192563E+02     2.470191015E+02    -3.955976920E-02    -3.981810437E-02
8.741164275E-04     3.509953849E+03     2.470176522E+02     2.470175745E+02     2.470173649E+02     2.470172570E+02    -4.142881023E-02    -4.168971250E-02
8.945115995E-04     3.586781543E+03     2.470156205E+02     2.470156254E+02     2.470153915E+02     2.470153011E+02    -4.338391163E-02    -4.369104541E-02
9.153826384E-04     3.665252040E+03     2.470135447E+02     2.470135965E+02     2.470133437E+02     2.470132710E+02    -4.542926563E-02    -4.576146881E-02
9.367406472E-04     3.745331514E+03     2.470114262E+02     2.470114272E+02     2.470112018E+02     2.470111235E+02    -4.756668132E-02    -4.791069548E-02
9.585969881E-04     3.827014907E+03     2.470092091E+02     2.470091725E+02     2.470089007E+02     2.470088869E+02    -4.977805490E-02    -5.018729868E-02
9.809632883E-04     3.910418434E+03     2.470068880E+02     2.470068302E+02     2.470065334E+02     2.470065833E+02    -5.212264277E-02    -5.255111628E-02
1.003851446E-03     3.995497381E+03     2.470044725E+02     2.470043818E+02     2.470041100E+02     2.470041101E+02    -5.452153630E-02    -5.502782753E-02
1.027273639E-03     4.082199581E+03     2.470019418E+02     2.470018538E+02     2.470014930E+02     2.470015457E+02    -5.708981179E-02    -5.758047147E-02
1.051242325E-03     4.170925637E+03     2.469992945E+02     2.469991507E+02     2.469988062E+02     2.469988168E+02    -5.972102469E-02    -6.027422187E-02
1.075770257E-03     4.261343656E+03     2.469965198E+02     2.469963824E+02     2.469959871E+02     2.469960169E+02    -6.255562849E-02    -6.313848965E-02
1.100870482E-03     4.353615883E+03     2.469936294E+02     2.469935018E+02     2.469930023E+02     2.469930128E+02    -6.543678483E-02    -6.611300914E-02
1.126556354E-03     4.447646825E+03     2.469906107E+02     2.469904764E+02     2.469898927E+02     2.469899197E+02    -6.846966821E-02    -6.922177666E-02
1.152841538E-03     4.543527586E+03     2.469874667E+02     2.469873146E+02     2.469866633E+02     2.469866548E+02    -7.169117593E-02    -7.250050410E-02
1.179740016E-03     4.641505897E+03     2.469841819E+02     2.469840122E+02     2.469832211E+02     2.469832335E+02    -7.505214512E-02    -7.593831479E-02
1.207266098E-03     4.741521996E+03     2.469807161E+02     2.469806004E+02     2.469796057E+02     2.469796336E+02    -7.854444359E-02    -7.950221185E-02
1.235434427E-03     4.843095601E+03     2.469770676E+02     2.469769761E+02     2.469758441E+02     2.469758902E+02    -8.220835473E-02    -8.320463132E-02
1.264259990E-03     4.946957566E+03     2.469732202E+02     2.469731374E+02     2.469719062E+02     2.469719587E+02    -8.601256213E-02    -8.716832269E-02
1.293758120E-03     5.052852150E+03     2.469691685E+02     2.469691468E+02     2.469677918E+02     2.469678492E+02    -9.002884368E-02    -9.125697038E-02
1.323944510E-03     5.160812933E+03     2.469650082E+02     2.469649383E+02     2.469634929E+02     2.469635099E+02    -9.419848816E-02    -9.551861251E-02
1.354835218E-03     5.271038559E+03     2.469605819E+02     2.469605516E+02     2.469589329E+02     2.469590315E+02    -9.857376378E-02    -1.000160231E-01
1.386446679E-03     5.383008935E+03     2.469560336E+02     2.469559088E+02     2.469542469E+02     2.469543378E+02    -1.032084066E-01    -1.047627326E-01
1.418795709E-03     5.497313936E+03     2.469511907E+02     2.469510591E+02     2.469493034E+02     2.469494048E+02    -1.079495422E-01    -1.096645300E-01
1.451899518E-03     5.613656648E+03     2.469461213E+02     2.469460294E+02     2.469441445E+02     2.469442572E+02    -1.129168521E-01    -1.148235322E-01
1.485775715E-03     5.732557087E+03     2.469408499E+02     2.469407586E+02     2.469387714E+02     2.469388135E+02    -1.182409769E-01    -1.202669810E-01
1.520442322E-03     5.853294101E+03     2.469353497E+02     2.469352850E+02     2.469331267E+02     2.469331563E+02    -1.236857620E-01    -1.259107708E-01
1.555917783E-03     5.976541265E+03     2.469296177E+02     2.469295561E+02     2.469272239E+02     2.469272123E+02    -1.294003725E-01    -1.317956898E-01
1.592220968E-03     6.102092603E+03     2.469235961E+02     2.469235265E+02     2.469210561E+02     2.469210441E+02    -1.353355565E-01    -1.379836349E-01
1.629371191E-03     6.229784600E+03     2.469173200E+02     2.469172538E+02     2.469145377E+02     2.469145327E+02    -1.415984942E-01    -1.444676750E-01
1.667388216E-03     6.360023337E+03     2.469107957E+02     2.469107460E+02     2.469077391E+02     2.469077359E+02    -1.481504397E-01    -1.512562122E-01
1.706292266E-03     6.492550540E+03     2.469039842E+02     2.469039477E+02     2.469006479E+02     2.469006639E+02    -1.548366467E-01    -1.583376506E-01
1.746104039E-03     6.627508411E+03     2.468968104E+02     2.468968536E+02     2.468932079E+02     2.468932000E+02    -1.620823169E-01    -1.657921053E-01
1.786844712E-03     6.764911490E+03     2.468894178E+02     2.468893845E+02     2.468853483E+02     2.468854052E+02    -1.695277673E-01    -1.735800463E-01
1.828535961E-03     6.904669869E+03     2.468816015E+02     2.468816012E+02     2.468772229E+02     2.468772507E+02    -1.773023530E-01    -1.817606665E-01
1.871199964E-03     7.047062289E+03     2.468734239E+02     2.468734625E+02     2.468686590E+02     2.468686483E+02    -1.854895158E-01    -1.902926972E-01
1.914859417E-03     7.191583176E+03     2.468649245E+02     2.468649818E+02     2.468596843E+02     2.468596834E+02    -1.939593444E-01    -1.992778391E-01
1.959537546E-03     7.339052497E+03     2.468560847E+02     2.468560975E+02     2.468503211E+02     2.468502801E+02    -2.028949933E-01    -2.086456406E-01
2.005258121E-03     7.488774997E+03     2.468467774E+02     2.468468374E+02     2.468405567E+02     2.468404385E+02    -2.122017186E-01    -2.184347351E-01
2.052045463E-03     7.640905125E+03     2.468371035E+02     2.468370629E+02     2.468302812E+02     2.468301635E+02    -2.219425182E-01    -2.286672465E-01
