#k P_lin P_OV P_OV_symm P_pol0 P_pol0_symm P_pol1 P_pol1_symm P_pol2 P_pol2_symm
1.997564608E-04     8.549549242E+02     7.739687906E+01     7.739688767E+01     1.123113330E+07     1.123113650E+07     1.105463889E+07     1.105464012E+07     1.088768778E+07     1.088768750E+07
2.044172442E-04     8.741850177E+02     8.102041554E+01     8.102041403E+01     1.123080972E+07     1.123081599E+07     1.105050662E+07     1.105050642E+07     1.087999400E+07     1.087999529E+07
2.091867746E-04     8.938897497E+02     8.481287561E+01     8.481291069E+01     1.123047977E+07     1.123048519E+07     1.104628190E+07     1.104628647E+07     1.087214039E+07     1.087213796E+07
2.140675892E-04     9.139811637E+02     8.878212190E+01     8.878212996E+01     1.123013801E+07     1.123014200E+07     1.104196752E+07     1.104196853E+07     1.086411883E+07     1.086411935E+07
2.190622846E-04     9.345465640E+02     9.293631574E+01     9.293632115E+01     1.122978570E+07     1.122978846E+07     1.103755823E+07     1.103755887E+07     1.085593042E+07     1.085593021E+07
2.241735179E-04     9.555496410E+02     9.728397869E+01     9.728400395E+01     1.122942074E+07     1.122942499E+07     1.103304758E+07     1.103305044E+07     1.084757122E+07     1.084756949E+07
2.294040082E-04     9.770593666E+02     1.018341323E+02     1.018341736E+02     1.122904294E+07     1.122904964E+07     1.102844154E+07     1.102844601E+07     1.083903633E+07     1.083903363E+07
2.347565379E-04     9.990160208E+02     1.065961042E+02     1.065961408E+02     1.122865351E+07     1.122865919E+07     1.102373391E+07     1.102373770E+07     1.083032269E+07     1.083032093E+07
2.402339547E-04     1.021477383E+03     1.115797134E+02     1.115797292E+02     1.122825108E+07     1.122825688E+07     1.101892537E+07     1.101892693E+07     1.082142682E+07     1.082142797E+07
2.458391724E-04     1.044435863E+03     1.167951331E+02     1.167951493E+02     1.122783936E+07     1.122784442E+07     1.101400722E+07     1.101400875E+07     1.081234745E+07     1.081234688E+07
2.515751728E-04     1.067985321E+03     1.222531440E+02     1.222531948E+02     1.122741326E+07     1.122741768E+07     1.100898447E+07     1.100898904E+07     1.080307678E+07     1.080307747E+07
2.574450075E-04     1.091987381E+03     1.279649183E+02     1.279649279E+02     1.122697421E+07     1.122697506E+07     1.100385241E+07     1.100385324E+07     1.079361420E+07     1.079361417E+07
2.634517991E-04     1.116491789E+03     1.339421106E+02     1.339421998E+02     1.122651968E+07     1.122652209E+07     1.099860442E+07     1.099861174E+07     1.078395394E+07     1.078395458E+07
2.695987431E-04     1.141539844E+03     1.401970682E+02     1.401970847E+02     1.122605114E+07     1.122605481E+07     1.099324702E+07     1.099324832E+07     1.077409368E+07     1.077409331E+07
2.758891096E-04     1.167207977E+03     1.467425082E+02     1.467425253E+02     1.122557156E+07     1.122557391E+07     1.098777112E+07     1.098777239E+07     1.076402793E+07     1.076402859E+07
2.823262451E-04     1.193427247E+03     1.535918151E+02     1.535918911E+02     1.122507660E+07     1.122507573E+07     1.098217475E+07     1.098218018E+07     1.075375345E+07     1.075375451E+07
2.889135739E-04     1.220252299E+03     1.607589904E+02     1.607590677E+02     1.122456199E+07     1.122456299E+07     1.097645644E+07     1.097646172E+07     1.074326636E+07     1.074326790E+07
2.956546004E-04     1.247617127E+03     1.682586649E+02     1.682586891E+02     1.122403414E+07     1.122403175E+07     1.097061408E+07     1.097061565E+07     1.073256506E+07     1.073256627E+07
3.025529108E-04     1.275611728E+03     1.761061435E+02     1.761061844E+02     1.122348810E+07     1.122348814E+07     1.096464606E+07     1.096464860E+07     1.072164040E+07     1.072164245E+07
3.096121748E-04     1.304229608E+03     1.843173581E+02     1.843174005E+02     1.122292253E+07     1.122292350E+07     1.095854658E+07     1.095854911E+07     1.071049166E+07     1.071049474E+07
3.168361479E-04     1.333583744E+03     1.929090702E+02     1.929091489E+02     1.122234374E+07     1.122234546E+07     1.095231636E+07     1.095232083E+07     1.069911392E+07     1.069911546E+07
3.242286732E-04     1.363455973E+03     2.018987067E+02     2.018987284E+02     1.122174570E+07     1.122174823E+07     1.094595051E+07     1.094595169E+07     1.068750114E+07     1.068750226E+07
3.317936832E-04     1.394040336E+03     2.113045185E+02     2.113045483E+02     1.122113066E+07     1.122112969E+07     1.093944624E+07     1.093944778E+07     1.067564823E+07     1.067565188E+07
3.395352025E-04     1.425284049E+03     2.211455422E+02     2.211455525E+02     1.122049261E+07     1.122049353E+07     1.093279878E+07     1.093279928E+07     1.066355374E+07     1.066355795E+07
3.474573496E-04     1.457251144E+03     2.314417717E+02     2.314417951E+02     1.121983563E+07     1.121983572E+07     1.092600819E+07     1.092600929E+07     1.065121082E+07     1.065121561E+07
3.555643387E-04     1.489895255E+03     2.422140379E+02     2.422140636E+02     1.121915896E+07     1.121916145E+07     1.091907118E+07     1.091907234E+07     1.063861536E+07     1.063862031E+07
3.638604828E-04     1.523371198E+03     2.534841075E+02     2.534841595E+02     1.121846051E+07     1.121846122E+07     1.091198435E+07     1.091198658E+07     1.062576631E+07     1.062576863E+07
3.723501953E-04     1.557458209E+03     2.652747625E+02     2.652748316E+02     1.121774051E+07     1.121774249E+07     1.090474574E+07     1.090474858E+07     1.061265245E+07     1.061265379E+07
3.810379925E-04     1.592302124E+03     2.776096145E+02     2.776096692E+02     1.121700050E+07     1.121700149E+07     1.089734558E+07     1.089734773E+07     1.059927026E+07     1.059927203E+07
3.899284963E-04     1.627950154E+03     2.905136519E+02     2.905137567E+02     1.121623198E+07     1.121623194E+07     1.088978680E+07     1.088979073E+07     1.058561713E+07     1.058561750E+07
3.990264362E-04     1.664425064E+03     3.040128281E+02     3.040128903E+02     1.121544266E+07     1.121544140E+07     1.088206591E+07     1.088206813E+07     1.057168870E+07     1.057169001E+07
4.083366523E-04     1.701648339E+03     3.181342670E+02     3.181343198E+02     1.121462982E+07     1.121462650E+07     1.087417966E+07     1.087418146E+07     1.055747764E+07     1.055747817E+07
4.178640974E-04     1.739729455E+03     3.329061943E+02     3.329061789E+02     1.121378704E+07     1.121378297E+07     1.086612109E+07     1.086612059E+07     1.054297835E+07     1.054298058E+07
4.276138399E-04     1.778635753E+03     3.483582302E+02     3.483582407E+02     1.121291831E+07     1.121291583E+07     1.085788784E+07     1.085788816E+07     1.052818570E+07     1.052818845E+07
4.375910667E-04     1.818393588E+03     3.645214284E+02     3.645213836E+02     1.121202306E+07     1.121201946E+07     1.084948066E+07     1.084947933E+07     1.051309742E+07     1.051310018E+07
4.478010854E-04     1.858962814E+03     3.814278683E+02     3.814278161E+02     1.121109607E+07     1.121109402E+07     1.084088952E+07     1.084088803E+07     1.049770214E+07     1.049770396E+07
4.582493276E-04     1.900557415E+03     3.991114187E+02     3.991113066E+02     1.121014232E+07     1.121014130E+07     1.083211499E+07     1.083211195E+07     1.048200334E+07     1.048200199E+07
4.689413516E-04     1.943007659E+03     4.176070787E+02     4.176070651E+02     1.120915536E+07     1.120915425E+07     1.082314735E+07     1.082314700E+07     1.046598732E+07     1.046598764E+07
4.798828455E-04     1.986371708E+03     4.369519967E+02     4.369519622E+02     1.120814223E+07     1.120814183E+07     1.081399237E+07     1.081399152E+07     1.044965114E+07     1.044965141E+07
4.910796299E-04     2.030662291E+03     4.571841885E+02     4.571840626E+02     1.120708890E+07     1.120709414E+07     1.080463608E+07     1.080463311E+07     1.043298889E+07     1.043299004E+07
5.025376613E-04     2.075926447E+03     4.783440138E+02     4.783440957E+02     1.120600819E+07     1.120600749E+07     1.079508077E+07     1.079508262E+07     1.041599338E+07     1.041599693E+07
5.142630354E-04     2.122169955E+03     5.004732887E+02     5.004732382E+02     1.120488920E+07     1.120488925E+07     1.078532079E+07     1.078531970E+07     1.039866368E+07     1.039866545E+07
5.262619896E-04     2.169468123E+03     5.236156768E+02     5.236156312E+02     1.120373694E+07     1.120373829E+07     1.077535074E+07     1.077534980E+07     1.038098842E+07     1.038099123E+07
5.385409075E-04     2.217784742E+03     5.478169058E+02     5.478167640E+02     1.120253769E+07     1.120254189E+07     1.076516811E+07     1.076516533E+07     1.036296585E+07     1.036296764E+07
5.511063211E-04     2.267079217E+03     5.731244643E+02     5.731245366E+02     1.120130672E+07     1.120130322E+07     1.075476546E+07     1.075476682E+07     1.034458407E+07     1.034458655E+07
5.639649150E-04     2.317509216E+03     5.995881245E+02     5.995879355E+02     1.120003091E+07     1.120003031E+07     1.074413930E+07     1.074413591E+07     1.032584374E+07     1.032584506E+07
5.771235299E-04     2.369047487E+03     6.272599574E+02     6.272600942E+02     1.119871531E+07     1.119871602E+07     1.073328801E+07     1.073329035E+07     1.030673538E+07     1.030673601E+07
5.905891659E-04     2.421685798E+03     6.561941422E+02     6.561942578E+02     1.119735342E+07     1.119735798E+07     1.072220679E+07     1.072220868E+07     1.028725282E+07     1.028725435E+07
