1.061716751000000018e-04 4.624254430756032548e+02 8.612093309372114086e-08 -1.059099154097467349e-04 -6.611157365349901041e-04 2.098287876625368881e+03 9.325662126375850676e+02 -1.164332433275575181e-02 1.653061917213214868e-02 2.215317526618194825e+04 1.476862050829405962e+04 2.740172274999999790e+05 -4.408337047426572563e-04 2.797707895682080107e+03
1.066619050999999946e-04 4.645256447592865356e+02 8.772237112536711521e-08 -1.073756651890580454e-04 -6.672334109396718714e-04 2.098287870070360441e+03 9.325661522004083963e+02 -1.175108388337537356e-02 1.675918057006487577e-02 2.215317372373150647e+04 1.476861795926797276e+04 2.740171881999999750e+05 -4.449138279180580723e-04 2.797707798667957377e+03
1.071543985999999960e-04 4.665843572053906314e+02 8.935355803961123637e-08 -1.088497959397841889e-04 -6.734077861661676460e-04 2.098287862204350404e+03 9.325660921565324770e+02 -1.185983936890148797e-02 1.698908818362815723e-02 2.215317215231485170e+04 1.476861539575878305e+04 2.740171485000000102e+05 -4.490317826683741390e-04 2.797707706897841035e+03
1.076491661999999961e-04 4.686635589693903512e+02 9.101511745372336156e-08 -1.103468404824116042e-04 -6.796389183253481519e-04 2.098287853027338770e+03 9.325660308016546196e+02 -1.196960500160283540e-02 1.722266662087755876e-02 2.215317056641510499e+04 1.476861279604183801e+04 2.740171083000000217e+05 -4.531876072224138674e-04 2.797707609883718305e+03
1.081462181999999972e-04 4.707547220383007698e+02 9.270755488994375101e-08 -1.118651148615274350e-04 -6.859277927660618022e-04 2.098287845161329187e+03 9.325659678735750049e+02 -1.208038416907715115e-02 1.745955672285926658e-02 2.215316896603224814e+04 1.476861018184178829e+04 2.740170678000000189e+05 -4.573819589164096868e-04 2.797707507625588732e+03
1.086455652999999944e-04 4.728623134355073034e+02 9.443142102140985512e-08 -1.134059814176171800e-04 -6.922750010122573436e-04 2.098287838606320747e+03 9.325659053387956874e+02 -1.219218850560088718e-02 1.769984685558879250e-02 2.215316735116628843e+04 1.476860753867553467e+04 2.740170270000000019e+05 -4.616152330960224281e-04 2.797707407989462354e+03
1.091472181000000051e-04 4.749537041063775860e+02 9.618737601611779330e-08 -1.149618669660491078e-04 -6.986812457608252520e-04 2.098287829429309113e+03 9.325658422796159357e+02 -1.230502749760635332e-02 1.794245233758210920e-02 2.215316572181722950e+04 1.476860487378462676e+04 2.740169858000000240e+05 -4.658878981034853049e-04 2.797707310975339624e+03
1.096511871000000008e-04 4.770603651090625021e+02 9.797595124926059168e-08 -1.165405692398193088e-04 -7.051470634736445699e-04 2.098287822874300673e+03 9.325657786960352951e+02 -1.241890966115797440e-02 1.818874012990832900e-02 2.215316407798506407e+04 1.476860218716906274e+04 2.740169442999999737e+05 -4.702003128386128073e-04 2.797707211339213700e+03
1.101574830999999953e-04 4.791825518530793602e+02 9.979784333468052262e-08 -1.181424748270974489e-04 -7.116721007046679110e-04 2.098287815008290636e+03 9.325657148502544942e+02 -1.253384676088012580e-02 1.843850668945362647e-02 2.215316241966979578e+04 1.476859947158729301e+04 2.740169024000000209e+05 -4.745522424223473797e-04 2.797707106459080478e+03
1.106661169000000024e-04 4.813332028906977484e+02 1.016535650313470104e-07 -1.197711329764587990e-04 -7.182575467946013823e-04 2.098287812386287442e+03 9.325656490379711840e+02 -1.264984581673271775e-02 1.869245671314697169e-02 2.215316075411297788e+04 1.476859672703932119e+04 2.740168599999999860e+05 -4.789444797484934007e-04 2.797707004200951360e+03
1.111770992000000037e-04 4.834992513493574506e+02 1.035438113274603367e-07 -1.214236856518435218e-04 -7.249040037554076166e-04 2.098287807142281054e+03 9.325655827012870986e+02 -1.276692007351322607e-02 1.895022313264821748e-02 2.215315906683150752e+04 1.476859396800824470e+04 2.740168173999999999e+05 -4.833774273470006723e-04 2.797706899320818138e+03
1.116904409000000044e-04 4.856363322990102347e+02 1.054692042146482092e-07 -1.230892267353185900e-04 -7.316114333058381086e-04 2.098287800587272613e+03 9.325655166268034009e+02 -1.288507723188739296e-02 1.920990864383024382e-02 2.215315735782538104e+04 1.476859117276941106e+04 2.740167742999999900e+05 -4.878510602039574625e-04 2.797706791818682177e+03
1.122061528999999963e-04 4.878022443268419011e+02 1.074303681492215574e-07 -1.247825723810492540e-04 -7.383812995725473009e-04 2.098287792721262576e+03 9.325654559274265694e+02 -1.300432837577376183e-02 1.947396946186015151e-02 2.215315561985304885e+04 1.476858834132282027e+04 2.740167308000000194e+05 -4.923663551729209626e-04 2.797706702670569484e+03
1.127242460000000066e-04 4.899766240455355728e+02 1.094280120159982250e-07 -1.264989054969745011e-04 -7.452138306698239366e-04 2.098287783544250942e+03 9.325653894596424607e+02 -1.312468335947545618e-02 1.974175445519266506e-02 2.215315387463916704e+04 1.476858549539312662e+04 2.740166868999999715e+05 -4.969234645922841580e-04 2.797706597790436263e+03
1.132447314000000014e-04 4.921872094210891078e+02 1.114628236713293991e-07 -1.282457543265891234e-04 -7.521098242110783394e-04 2.098287771745236114e+03 9.325653237784590601e+02 -1.324615241820119305e-02 2.001412933421848478e-02 2.215315210770062913e+04 1.476858262773878050e+04 2.740166426000000210e+05 -5.015229215677622200e-04 2.797706495532307144e+03
1.137676199999999995e-04 4.943655961074089191e+02 1.135354312947706873e-07 -1.300056354566296851e-04 -7.590692198902341875e-04 2.098287763879226077e+03 9.325652540331707314e+02 -1.336874515569642062e-02 2.028868152233992417e-02 2.215315034076209486e+04 1.476857973111822685e+04 2.740165978999999934e+05 -5.061646864022249087e-04 2.797706390652173923e+03
1.142929229999999942e-04 4.965959160863730517e+02 1.156465713021748039e-07 -1.318008913969138344e-04 -7.660931803035637717e-04 2.098287756013216040e+03 9.325651824524801441e+02 -1.349247292961032463e-02 2.056858058254436294e-02 2.215314856658200370e+04 1.476857681277302072e+04 2.740165527000000002e+05 -5.108495345269342854e-04 2.797706277906031119e+03
1.148206515000000006e-04 4.988022096116690136e+02 1.177969899156868659e-07 -1.336118068849514648e-04 -7.731820557507109847e-04 2.098287749458208054e+03 9.325651125760917921e+02 -1.361734499464557074e-02 2.085095446902259647e-02 2.215314676343571045e+04 1.476857386546160706e+04 2.740165070999999880e+05 -5.155776998770268032e-04 2.797706167781891963e+03
1.153508166999999985e-04 5.010279325814003073e+02 1.199874056166568347e-07 -1.354502064215587595e-04 -7.803365253305357633e-04 2.098287737659192771e+03 9.325650420442023005e+02 -1.374337755304922033e-02 2.113746747965583248e-02 2.215314494580631072e+04 1.476857088194243988e+04 2.740164611000000150e+05 -5.203494034873822061e-04 2.797706049791742316e+03
1.158834297999999946e-04 5.032305652128106885e+02 1.222185235142178014e-07 -1.373048909061515982e-04 -7.875569052566385505e-04 2.098287732415186383e+03 9.325649703324114626e+02 -1.387057148539392638e-02 2.142675761344197891e-02 2.215314309921070890e+04 1.476856787669861660e+04 2.740164148000000278e+05 -5.251655528857899569e-04 2.797705937045599512e+03
1.164185022000000056e-04 5.055045843335892641e+02 1.244910992697267775e-07 -1.392019623293491942e-04 -7.948445421899252893e-04 2.098287723238174294e+03 9.325648984895204876e+02 -1.399894193231531088e-02 2.172260581423518522e-02 2.215314125261510708e+04 1.476856484248858578e+04 2.740163678000000073e+05 -5.300263983162470209e-04 2.797705824299456708e+03
1.169560450999999977e-04 5.077412982403459978e+02 1.268059944210350199e-07 -1.411120205874351449e-04 -8.021994723140413609e-04 2.098287715372164712e+03 9.325648265155293757e+02 -1.412849970834621251e-02 2.202041853891898229e-02 2.215313938429485279e+04 1.476856176482924820e+04 2.740163204999999725e+05 -5.349320558810605284e-04 2.797705711553313904e+03
1.174960700999999976e-04 5.100103361151753916e+02 1.291638799912323545e-07 -1.430545781571627864e-04 -8.096222798113270709e-04 2.098287706195153078e+03 9.325647527061358915e+02 -1.425925721971245570e-02 2.232336046389621007e-02 2.215313747252528628e+04 1.476855867268680959e+04 2.740162727999999770e+05 -5.398830756765272271e-04 2.797705593563164712e+03
1.180385885999999952e-04 5.122804050420905924e+02 1.315656385466366156e-07 -1.450212983265333235e-04 -8.171138294184772128e-04 2.098287698329143041e+03 9.325646794211430688e+02 -1.439122501300947772e-02 2.262997804236217825e-02 2.215313558972192550e+04 1.476855554433661200e+04 2.740162247000000207e+05 -5.448799527368738353e-04 2.797705478195018713e+03
1.185836120999999985e-04 5.145752472438679206e+02 1.340120424245459787e-07 -1.470192478664571461e-04 -8.246749612253561051e-04 2.098287689152131406e+03 9.325646057428498352e+02 -1.452441401863493152e-02 2.294142225035323765e-02 2.215313362001995119e+04 1.476855240150331156e+04 2.740161761999999871e+05 -5.499231522054897616e-04 2.797705362826872260e+03
1.191311521000000025e-04 5.168923745958679774e+02 1.365038849382851752e-07 -1.490481846087075119e-04 -8.323055955230628097e-04 2.098287679975119772e+03 9.325645304913543896e+02 -1.465883624308100645e-02 2.325767425965538648e-02 2.215313168652573222e+04 1.476854922970380539e+04 2.740161271999999881e+05 -5.550129923935780314e-04 2.797705244836723068e+03
1.196812202999999981e-04 5.191843345877798583e+02 1.390421008320381354e-07 -1.510947606160986971e-04 -8.400069609823531758e-04 2.098287669487106541e+03 9.325644548465585331e+02 -1.479450234880796099e-02 2.357690702874741528e-02 2.215312970234065142e+04 1.476854601445499247e+04 2.740160776000000187e+05 -5.601498907240672238e-04 2.797705124224569772e+03
1.202338282999999987e-04 5.215027176247896250e+02 1.416275350725950746e-07 -1.531742138182501953e-04 -8.477794828921663599e-04 2.098287661621096504e+03 9.325643781529615808e+02 -1.493142374850076927e-02 2.390110766736044598e-02 2.215312772539712751e+04 1.476854277748152526e+04 2.740160276999999769e+05 -5.653341644593593441e-04 2.797705003612417386e+03
1.207889879000000006e-04 5.238392148232571799e+02 1.442610072981940277e-07 -1.552845862079621085e-04 -8.556239751223326155e-04 2.098287652444084870e+03 9.325643008038634889e+02 -1.506961201415854372e-02 2.423011096685147650e-02 2.215312573397049346e+04 1.476853951154185233e+04 2.740159773000000278e+05 -5.705665792244240652e-04 2.797704883000264545e+03
1.213467109000000000e-04 5.261514321861737926e+02 1.469434051093992626e-07 -1.574136383786126862e-04 -8.635413931308625040e-04 2.098287643267073236e+03 9.325642233236653738e+02 -1.520907826880420546e-02 2.456213757582514576e-02 2.215312372806076382e+04 1.476853620939442044e+04 2.740159263999999966e+05 -5.758477690196643455e-04 2.797704762388112158e+03
1.219070091000000065e-04 5.285068921835057836e+02 1.496757490947832903e-07 -1.595818560945880173e-04 -8.715316058175896037e-04 2.098287634090061601e+03 9.325641440080650000e+02 -1.534983509825405858e-02 2.490008037905236046e-02 2.215312168594327522e+04 1.476853287828078646e+04 2.740158750000000000e+05 -5.811773877406417816e-04 2.797704636531952474e+03
1.224698942999999894e-04 5.308502827595648341e+02 1.524588572669422344e-07 -1.617730473317002566e-04 -8.795958219260450713e-04 2.098287624913049967e+03 9.325640644302642386e+02 -1.549189505935819403e-02 2.524171311808924220e-02 2.215311962210113052e+04 1.476852949647629066e+04 2.740158231999999844e+05 -5.865564757982740570e-04 2.797704510675793244e+03
1.230353786000000006e-04 5.332226707522381730e+02 1.552937239944154775e-07 -1.640000480023265622e-04 -8.877351972352927247e-04 2.098287614425036736e+03 9.325639841969624513e+02 -1.563526718957273728e-02 2.558895621732145201e-02 2.215311755101743620e+04 1.476852610743024343e+04 2.740157707999999984e+05 -5.919856923641961992e-04 2.797704382197630366e+03
1.236034738999999870e-04 5.356081388695108672e+02 1.581812683942471160e-07 -1.662584749559555528e-04 -8.959492917731752245e-04 2.098287605248025102e+03 9.325639043569614159e+02 -1.578000229562218776e-02 2.594082668498910726e-02 2.215311545820908577e+04 1.476852268941799230e+04 2.740157180999999982e+05 -5.974647768112779792e-04 2.797704258963473876e+03
1.241741922999999872e-04 5.380100580535507788e+02 1.611225450361728300e-07 -1.685498127184274027e-04 -9.042387122712612028e-04 2.098287594760011871e+03 9.325638225504578713e+02 -1.592604266234203328e-02 2.629800671902357903e-02 2.215311334367608288e+04 1.476851922795643077e+04 2.740156646000000183e+05 -6.029941350256336121e-04 2.797704130485311453e+03
1.247475459000000123e-04 5.404034605938416007e+02 1.641184779666028949e-07 -1.708666304798906941e-04 -9.126054577448825065e-04 2.098287584271998639e+03 9.325637404817538254e+02 -1.607343409978630525e-02 2.665911277135723026e-02 2.215311121465997712e+04 1.476851574477021677e+04 2.740156109000000288e+05 -6.085751005581519543e-04 2.797703999385145380e+03
1.253235467999999923e-04 5.428144721249657323e+02 1.671701246394767157e-07 -1.732175155109815640e-04 -9.210495722436945519e-04 2.098287573783985408e+03 9.325636571020482961e+02 -1.622218813650481983e-02 2.702564595199631256e-02 2.215310906391921526e+04 1.476851223985934848e+04 2.740155565000000061e+05 -6.142077032996708574e-04 2.797703868284979308e+03
1.259022074000000079e-04 5.452221817983216852e+02 1.702785415648123307e-07 -1.755962174277436467e-04 -9.295718407954920619e-04 2.098287567228976968e+03 9.325635729357417176e+02 -1.637231940043135103e-02 2.739649062997464787e-02 2.215310688421224768e+04 1.476850869149916980e+04 2.740155018000000273e+05 -6.198924676508545985e-04 2.797703734562810041e+03
1.264835397999999889e-04 5.476666465450409760e+02 1.734447117316547377e-07 -1.780160601498122122e-04 -9.381729105106942140e-04 2.098287556740963737e+03 9.325634878517339530e+02 -1.652384218638833918e-02 2.777378286065873558e-02 2.215310468278063126e+04 1.476850511417278904e+04 2.740154465000000200e+05 -6.256298272910524455e-04 2.797703600840640775e+03
1.270675563999999888e-04 5.500931938832534343e+02 1.766697467645319232e-07 -1.804597766316378804e-04 -9.468535422946651155e-04 2.098287546252950506e+03 9.325634025055258007e+02 -1.667676640081807229e-02 2.815455978058131747e-02 2.215310247410745797e+04 1.476850148615554644e+04 2.740153905999999843e+05 -6.314202893157065330e-04 2.797703467118471053e+03
1.276542696000000068e-04 5.525558418034152055e+02 1.799547924264549754e-07 -1.829454318992606904e-04 -9.556145673224573792e-04 2.098287535764936820e+03 9.325633159794163021e+02 -1.683110542610750590e-02 2.854204842270492357e-02 2.215310024370963220e+04 1.476849784365520100e+04 2.740153341999999830e+05 -6.372644101139215717e-04 2.797703328152295398e+03
1.282436918999999931e-04 5.550411804006771490e+02 1.833008192781731769e-07 -1.854692224746634296e-04 -9.644564454934533623e-04 2.098287525276924043e+03 9.325632286667055268e+02 -1.698688056690079648e-02 2.893534887722726615e-02 2.215309798434560071e+04 1.476849415046399554e+04 2.740152773000000161e+05 -6.431624964600862228e-04 2.797703191808122483e+03
1.288358357000000010e-04 5.574873049833887535e+02 1.867091470788380267e-07 -1.880108344919977038e-04 -9.733801820837261701e-04 2.098287513477908760e+03 9.325631405673941572e+02 -1.714408813000674672e-02 2.933145118509524613e-02 2.215309571774001961e+04 1.476849044278968722e+04 2.740152198000000208e+05 -6.491152201114512230e-04 2.797703052841946374e+03
1.294307136999999907e-04 5.599763527756841768e+02 1.901807845655671660e-07 -1.905982160944210508e-04 -9.823864509481295554e-04 2.098287502989895529e+03 9.325630515503813740e+02 -1.730275156356873151e-02 2.973474172228948026e-02 2.215309342940977876e+04 1.476848668442452072e+04 2.740151619000000064e+05 -6.551230315281870390e-04 2.797702911253767525e+03
1.300283382999999884e-04 5.624976742072699381e+02 1.937169969074029430e-07 -1.932284736915085852e-04 -9.914755452266347992e-04 2.098287493812883895e+03 9.325629617467675416e+02 -1.746288242510275757e-02 3.014470155891625647e-02 2.215309112659644234e+04 1.476848291157625135e+04 2.740151032000000123e+05 -6.611861278849435423e-04 2.797702769665587766e+03
1.306287224999999965e-04 5.650045630821205123e+02 1.973189482213798080e-07 -1.958860889566056869e-04 -1.000649174465406688e-03 2.098287483324870664e+03 9.325628710254526368e+02 -1.762449532805951055e-02 3.055886951306121743e-02 2.215308879481689655e+04 1.476847908803712198e+04 2.740150444000000134e+05 -6.673056492287645887e-04 2.797702625455405268e+03
1.312318787999999922e-04 5.675034992852434925e+02 2.009878545926379564e-07 -1.985735641199215496e-04 -1.009907722001331326e-03 2.098287472836857432e+03 9.325627796486369334e+02 -1.778760397345420519e-02 3.097775207603923817e-02 2.215308644131269830e+04 1.476847522829023364e+04 2.740149848999999813e+05 -6.734818525159755364e-04 2.797702481245222771e+03
1.318378200999999997e-04 5.700386059512865131e+02 2.047249840744234349e-07 -2.013067802884902337e-04 -1.019251755760327465e-03 2.098287458415838955e+03 9.325626881407210931e+02 -1.795222158435966220e-02 3.140360620860802032e-02 2.215308404435919147e+04 1.476847133233558998e+04 2.740149247999999789e+05 -6.797151735235284521e-04 2.797702337035039818e+03
1.324465592000000113e-04 5.725695133865141315e+02 2.085316248569677868e-07 -2.040720838519789293e-04 -1.028682252176432244e-03 2.098287447927825724e+03 9.325625933553010327e+02 -1.811836313630414697e-02 3.183462521387140504e-02 2.215308164740568463e+04 1.476846740741474059e+04 2.740148644000000204e+05 -6.860061807017432461e-04 2.797702184958847283e+03
1.330581089999999971e-04 5.751288446350711183e+02 2.124090667037045245e-07 -2.068815557955686535e-04 -1.038200083327949766e-03 2.098287436128810896e+03 9.325624985698809724e+02 -1.828603915850336714e-02 3.227235198330254129e-02 2.215307922872752169e+04 1.476846343904458445e+04 2.740148032000000239e+05 -6.923552337894754846e-04 2.797702032882654748e+03
1.336724825999999916e-04 5.776940976622707922e+02 2.163585441586773014e-07 -2.097277022240080747e-04 -1.047805528196033963e-03 2.098287425640797665e+03 9.325624033911602737e+02 -1.845526884106847565e-02 3.271579527840386137e-02 2.215307673763384446e+04 1.476845940550046544e+04 2.740147411999999895e+05 -6.987629515795088907e-04 2.797701883428465408e+03
1.342896929999999969e-04 5.802889139609095537e+02 2.203815170484549855e-07 -2.126196435660886500e-04 -1.057500158409474837e-03 2.098287413841782836e+03 9.325623079502395285e+02 -1.862606433532270137e-02 3.316649367856332187e-02 2.215307427550637658e+04 1.476845537919789786e+04 2.740146788999999990e+05 -7.052302475778005411e-04 2.797701733974276067e+03
1.349097531999999882e-04 5.828770823705488056e+02 2.244791819504731429e-07 -2.155446932587422640e-04 -1.067284174289325968e-03 2.098287398109762762e+03 9.325622134270197421e+02 -1.879844454171514939e-02 3.362230872019330435e-02 2.215307180613735545e+04 1.476845130220446845e+04 2.740146158999999752e+05 -7.117574301319410605e-04 2.797701587142090375e+03
1.355326764000000051e-04 5.854799057973816616e+02 2.286530548546118144e-07 -2.185111442789523198e-04 -1.077159020035017107e-03 2.098287382377742688e+03 9.325621158884963506e+02 -1.897241697697615165e-02 3.408446919393038482e-02 2.215306929331902575e+04 1.476844718900328371e+04 2.740145523999999859e+05 -7.183449937517564403e-04 2.797701432443894191e+03
1.361584759000000104e-04 5.880652083630614015e+02 2.329045752406941531e-07 -2.215074433983661923e-04 -1.087125564054048027e-03 2.098287370578727860e+03 9.325620174322715457e+02 -1.914799683388050677e-02 3.455131303976870238e-02 2.215306675877603993e+04 1.476844303235279040e+04 2.740144882000000216e+05 -7.249938042227435783e-04 2.797701277745698007e+03
1.367871648999999896e-04 5.907112185195329630e+02 2.372351550575084280e-07 -2.245635670370302566e-04 -1.097183823127239385e-03 2.098287358779713031e+03 9.325619175339450067e+02 -1.932520244803632298e-02 3.502747202507183050e-02 2.215306419526685204e+04 1.476843886846074565e+04 2.740144235999999801e+05 -7.317038405688756778e-04 2.797701117803495890e+03
1.374187567999999920e-04 5.933333874612205818e+02 2.416461533418159813e-07 -2.276481401458867030e-04 -1.107335159647517301e-03 2.098287348291699800e+03 9.325618168490175321e+02 -1.950404423279447283e-02 3.550810368818157342e-02 2.215306161003300804e+04 1.476843463939473986e+04 2.740143583000000217e+05 -7.384760131497058880e-04 2.797700957861292864e+03
1.380532650000000129e-04 5.959756010171336129e+02 2.461392221130291246e-07 -2.307783366893670926e-04 -1.117580816444455408e-03 2.098287336492684972e+03 9.325617159018896700e+02 -1.968454433281909347e-02 3.599596372208924144e-02 2.215305898134985910e+04 1.476843037412097510e+04 2.740142924999999814e+05 -7.453111510426841313e-04 2.797700800541093940e+03
1.386907028999999933e-04 5.986474559084097109e+02 2.507158324723310147e-07 -2.339585592732475172e-04 -1.127920852775329223e-03 2.098287323382668092e+03 9.325616132504596862e+02 -1.986671460977134512e-02 3.649129251468929275e-02 2.215305636714980574e+04 1.476842606539790359e+04 2.740142260000000242e+05 -7.522092961998636754e-04 2.797700635354884525e+03
1.393310839999999877e-04 6.012979722650596841e+02 2.553774912325901705e-07 -2.371694651692695234e-04 -1.138356406589579803e-03 2.098287311583653263e+03 9.325615102057291779e+02 -2.005057095161495717e-02 3.699162780187096461e-02 2.215305372398355394e+04 1.476842172046707310e+04 2.740141587000000291e+05 -7.591712095266081942e-04 2.797700472790678759e+03
1.399744220000000063e-04 6.039712309310712044e+02 2.601259317477619007e-07 -2.404288196036136248e-04 -1.148888937818656102e-03 2.098287299784638435e+03 9.325614067676981449e+02 -2.023612749385822820e-02 3.749927118833521617e-02 2.215305104460954317e+04 1.476841735381159015e+04 2.740140910000000149e+05 -7.661978632617490138e-04 2.797700310226472993e+03
1.406207305000000004e-04 6.066685889731732004e+02 2.649625510736557095e-07 -2.437378734291839599e-04 -1.159518389827286560e-03 2.098287287985623152e+03 9.325613014942647396e+02 -2.042340148587655849e-02 3.801486821761916601e-02 2.215304832902777707e+04 1.476841291474059290e+04 2.740140226000000257e+05 -7.732892248924450821e-04 2.797700142418260839e+03
1.412700233000000122e-04 6.093911904116531559e+02 2.698890732823351022e-07 -2.470978208636131351e-04 -1.170246142838019194e-03 2.098287276186608324e+03 9.325611955653305358e+02 -2.061240406517595922e-02 3.853827556549672267e-02 2.215304557723825201e+04 1.476840843946184032e+04 2.740139530999999843e+05 -7.804462147418618403e-04 2.797699977232050969e+03
1.419223139999999930e-04 6.120938473141479790e+02 2.749072724736871039e-07 -2.504909227958738082e-04 -1.181072895352538446e-03 2.098287263076591898e+03 9.325610881942947117e+02 -2.080315378461108228e-02 3.906681897091859867e-02 2.215304282544872694e+04 1.476840394245842981e+04 2.740138834999999963e+05 -7.876693000509911707e-04 2.797699806801835166e+03
1.425776165999999951e-04 6.148409062958497771e+02 2.800186926930273312e-07 -2.539440062005034692e-04 -1.191999772210269480e-03 2.098287246033570227e+03 9.325609802988579986e+02 -2.099568033454258728e-02 3.960476840026561085e-02 2.215304003745144291e+04 1.476839938752261151e+04 2.740138131999999750e+05 -7.949592338591868201e-04 2.797699636371619363e+03
1.432359449000000068e-04 6.175872447431891032e+02 2.852252148082179504e-07 -2.574392513136526000e-04 -1.203027893006630190e-03 2.098287231612551750e+03 9.325608713546200761e+02 -2.118998393221702137e-02 4.014913959665009774e-02 2.215303723497105602e+04 1.476839479637903605e+04 2.740137421999999788e+05 -8.023167623885940625e-04 2.797699463319400365e+03
1.438973128999999993e-04 6.203253039248334062e+02 2.905284828153411507e-07 -2.609739598841438052e-04 -1.214157994000152584e-03 2.098287218502535325e+03 9.325607620170815153e+02 -2.138608469466411408e-02 4.069989064166057435e-02 2.215303441076602030e+04 1.476839016902770163e+04 2.740136707000000170e+05 -8.097423796246383792e-04 2.797699290267181368e+03
1.445617347000000030e-04 6.230998943434876765e+02 2.959304042742529232e-07 -2.645675573906602690e-04 -1.225391009148420239e-03 2.098287205392518899e+03 9.325606501886400110e+02 -2.158399963952962672e-02 4.125949358593736932e-02 2.215303153587011911e+04 1.476838549098550902e+04 2.740135985000000219e+05 -8.172367106529113481e-04 2.797699111970955073e+03
