 1.821520473E-04     7.821588421E+02    -4.094179138E+05     3.962223059E+01    -2.456437649E+05     3.358976577E+00     2.131662182E-01    -1.754494955E+05    -1.333097158E+00     6.719948732E-02     7.633956893E-02
 1.864020787E-04     7.997429451E+02    -4.094169680E+05     4.152569706E+01    -2.456428639E+05     3.507017906E+00     2.202234083E-01    -1.754483723E+05    -1.392694830E+00     6.266547611E-02     9.235531004E-02
 1.907512733E-04     8.177604996E+02    -4.094159650E+05     4.346846975E+01    -2.456419280E+05     3.654666166E+00     2.352295039E-01    -1.754472023E+05    -1.455526680E+00    -3.093006905E-03     1.013214169E-01
 1.952019448E-04     8.361748411E+02    -4.094149232E+05     4.550431943E+01    -2.456409458E+05     3.848069185E+00     2.128501081E-01    -1.754459795E+05    -1.532534610E+00     2.483715955E-02     9.558219614E-02
 1.997564608E-04     8.549549242E+02    -4.094138796E+05     4.767144535E+01    -2.456399400E+05     3.980364563E+00     2.156363002E-01    -1.754446953E+05    -1.610674909E+00     4.055402052E-02     1.078252626E-01
 2.044172442E-04     8.741850177E+02    -4.094127526E+05     4.991583046E+01    -2.456388602E+05     4.163309124E+00     2.491128552E-01    -1.754433664E+05    -1.705635935E+00    -4.337719115E-02     1.217815601E-01
 2.091867746E-04     8.938897497E+02    -4.094115857E+05     5.232312609E+01    -2.456377439E+05     4.326641813E+00     2.242858855E-01    -1.754419671E+05    -1.771336723E+00    -5.667915587E-02     1.375396011E-01
 2.140675892E-04     9.139811637E+02    -4.094103425E+05     5.480695370E+01    -2.456365924E+05     4.506233080E+00     2.553218357E-01    -1.754404927E+05    -1.866903194E+00    -1.025203082E-01     1.457797706E-01
 2.190622846E-04     9.345465640E+02    -4.094090037E+05     5.742543348E+01    -2.456353572E+05     4.696669527E+00     2.699949678E-01    -1.754389450E+05    -1.972237036E+00    -1.069046985E-01     1.665881471E-01
 2.241735179E-04     9.555496410E+02    -4.094076388E+05     6.014549285E+01    -2.456340683E+05     4.904951699E+00     3.045687553E-01    -1.754373529E+05    -2.096001742E+00    -1.058274740E-01     1.843500820E-01
 2.294040082E-04     9.770593666E+02    -4.094062462E+05     6.296387003E+01    -2.456327521E+05     5.115770737E+00     3.560985249E-01    -1.754356923E+05    -2.181929543E+00    -1.827754362E-01     2.184479234E-01
 2.347565379E-04     9.990160208E+02    -4.094047782E+05     6.597417338E+01    -2.456313743E+05     5.323646939E+00     3.498266277E-01    -1.754339551E+05    -2.293323246E+00    -1.904662337E-01     2.065399014E-01
 2.402339547E-04     1.021477383E+03    -4.094032193E+05     6.903108480E+01    -2.456298950E+05     5.591890955E+00     3.925252133E-01    -1.754321151E+05    -2.427257303E+00    -1.193327195E-01     2.517935085E-01
 2.458391724E-04     1.044435863E+03    -4.094016142E+05     7.230504180E+01    -2.456283520E+05     5.858659270E+00     4.675677525E-01    -1.754302042E+05    -2.558906892E+00    -1.502220477E-01     2.927023889E-01
 2.515751728E-04     1.067985321E+03    -4.093998903E+05     7.564901665E+01    -2.456267301E+05     6.138342584E+00     4.988291460E-01    -1.754281856E+05    -2.716345272E+00    -1.701408101E-01     3.304075812E-01
 2.574450075E-04     1.091987381E+03    -4.093980389E+05     7.912827700E+01    -2.456250235E+05     6.347636046E+00     5.408273143E-01    -1.754260851E+05    -2.867097783E+00    -1.552950649E-01     3.447082226E-01
 2.634517991E-04     1.116491789E+03    -4.093961527E+05     8.286993731E+01    -2.456232731E+05     6.602239493E+00     5.797511217E-01    -1.754238882E+05    -3.015654792E+00    -2.406224907E-01     3.534344289E-01
 2.695987431E-04     1.141539844E+03    -4.093941656E+05     8.676551179E+01    -2.456214368E+05     6.914273683E+00     6.509578812E-01    -1.754215929E+05    -3.170217590E+00    -2.646385864E-01     3.759703434E-01
 2.758891096E-04     1.167207977E+03    -4.093921110E+05     9.080985991E+01    -2.456195184E+05     7.182684506E+00     6.846336497E-01    -1.754191931E+05    -3.312174233E+00    -2.092947978E-01     3.877549324E-01
 2.823262451E-04     1.193427247E+03    -4.093899595E+05     9.502965926E+01    -2.456175192E+05     7.514644357E+00     7.708191711E-01    -1.754166777E+05    -3.529176004E+00    -1.510636381E-01     4.022319446E-01
 2.889135739E-04     1.220252299E+03    -4.093877177E+05     9.945846448E+01    -2.456154169E+05     7.877502787E+00     8.105478716E-01    -1.754140513E+05    -3.692221606E+00    -1.876239724E-01     4.300916415E-01
 2.956546004E-04     1.247617127E+03    -4.093853905E+05     1.041601674E+02    -2.456131943E+05     8.251970462E+00     8.925983354E-01    -1.754113109E+05    -3.880847528E+00    -1.787198908E-01     4.538087935E-01
 3.025529108E-04     1.275611728E+03    -4.093829465E+05     1.090464606E+02    -2.456108983E+05     8.631661942E+00     9.561333448E-01    -1.754084360E+05    -4.034733419E+00    -2.346182782E-01     4.942553282E-01
 3.096121748E-04     1.304229608E+03    -4.093803908E+05     1.141252997E+02    -2.456084775E+05     9.015697318E+00     9.833313326E-01    -1.754054340E+05    -4.220897495E+00    -1.186704094E-01     5.180769516E-01
 3.168361479E-04     1.333583744E+03    -4.093776987E+05     1.195083605E+02    -2.456059769E+05     9.445016579E+00     1.088694883E+00    -1.754022798E+05    -4.493994776E+00    -1.519203968E-01     5.567803613E-01
 3.242286732E-04     1.363455973E+03    -4.093749270E+05     1.250783145E+02    -2.456033198E+05     9.902312380E+00     1.196274877E+00    -1.753989772E+05    -4.746111755E+00    -1.155797577E-01     5.728226525E-01
 3.317936832E-04     1.394040336E+03    -4.093719678E+05     1.309108183E+02    -2.456005285E+05     1.028590375E+01     1.330239545E+00    -1.753955203E+05    -4.995399010E+00    -1.579430314E-01     6.067978954E-01
 3.395352025E-04     1.425284049E+03    -4.093688641E+05     1.370497800E+02    -2.455976337E+05     1.073806911E+01     1.393411586E+00    -1.753919076E+05    -5.199309202E+00    -1.319524936E-01     6.696626638E-01
 3.474573496E-04     1.457251144E+03    -4.093656582E+05     1.434347552E+02    -2.455946193E+05     1.128638593E+01     1.536763055E+00    -1.753881459E+05    -5.469144478E+00    -1.514536762E-01     7.204417527E-01
 3.555643387E-04     1.489895255E+03    -4.093622933E+05     1.501118986E+02    -2.455914438E+05     1.179744894E+01     1.656339711E+00    -1.753841990E+05    -5.764383719E+00    -1.494592808E-01     8.020044436E-01
 3.638604828E-04     1.523371198E+03    -4.093586901E+05     1.571296049E+02    -2.455880826E+05     1.235709798E+01     1.796044334E+00    -1.753800549E+05    -6.057823644E+00    -1.026113329E-01     8.659081060E-01
 3.723501953E-04     1.557458209E+03    -4.093550044E+05     1.645092442E+02    -2.455846133E+05     1.292669295E+01     1.944934381E+00    -1.753757410E+05    -6.322354519E+00    -1.189856491E-01     9.228430228E-01
 3.810379925E-04     1.592302124E+03    -4.093511077E+05     1.722207806E+02    -2.455809744E+05     1.353812802E+01     2.101202766E+00    -1.753712187E+05    -6.648567135E+00    -9.789244807E-02     9.609874287E-01
 3.899284963E-04     1.627950154E+03    -4.093470051E+05     1.802380813E+02    -2.455771410E+05     1.415472838E+01     2.263217899E+00    -1.753665052E+05    -6.952668847E+00    -6.498123379E-02     1.016426579E+00
 3.990264362E-04     1.664425064E+03    -4.093427300E+05     1.886720115E+02    -2.455731634E+05     1.483882268E+01     2.428664497E+00    -1.753615735E+05    -7.300238661E+00    -8.043325165E-03     1.060459839E+00
 4.083366523E-04     1.701648339E+03    -4.093382780E+05     1.975455512E+02    -2.455690029E+05     1.554036092E+01     2.576378891E+00    -1.753564083E+05    -7.661261313E+00     5.722246771E-02     1.082015364E+00
 4.178640974E-04     1.739729455E+03    -4.093335815E+05     2.068007348E+02    -2.455646343E+05     1.625526444E+01     2.726069185E+00    -1.753510002E+05    -8.026048244E+00     7.863543694E-02     1.109424267E+00
 4.276138399E-04     1.778635753E+03    -4.093287073E+05     2.164320122E+02    -2.455600980E+05     1.704413538E+01     2.873821201E+00    -1.753453740E+05    -8.345282486E+00     6.697222654E-02     1.184167970E+00
 4.375910667E-04     1.818393588E+03    -4.093235786E+05     2.264982765E+02    -2.455553444E+05     1.787546339E+01     3.088883828E+00    -1.753394742E+05    -8.735792263E+00    -4.828476941E-03     1.260875752E+00
 4.478010854E-04     1.858962814E+03    -4.093182415E+05     2.370331250E+02    -2.455503397E+05     1.864720770E+01     3.263432689E+00    -1.753332828E+05    -9.170863767E+00     2.180503800E-01     1.331186621E+00
 4.582493276E-04     1.900557415E+03    -4.093126526E+05     2.480774502E+02    -2.455451090E+05     1.957566772E+01     3.434593506E+00    -1.753268275E+05    -9.538372295E+00     1.562493470E-01     1.383828932E+00
 4.689413516E-04     1.943007659E+03    -4.093067940E+05     2.596861371E+02    -2.455396661E+05     2.049765271E+01     3.648525325E+00    -1.753200756E+05    -9.972442005E+00     7.074682791E-02     1.478455054E+00
 4.798828455E-04     1.986371708E+03    -4.093006667E+05     2.717472447E+02    -2.455339279E+05     2.157178765E+01     3.901302738E+00    -1.753130093E+05    -1.041532238E+01     1.346378726E-01     1.586129628E+00
 4.910796299E-04     2.030662291E+03    -4.092942863E+05     2.843895421E+02    -2.455279339E+05     2.258912232E+01     4.151093933E+00    -1.753056148E+05    -1.084351254E+01     1.122697409E-01     1.649841461E+00
 5.025376613E-04     2.075926447E+03    -4.092875565E+05     2.975733674E+02    -2.455216786E+05     2.354790061E+01     4.448073966E+00    -1.752979000E+05    -1.143182219E+01     9.552400979E-02     1.777494991E+00
 5.142630354E-04     2.122169955E+03    -4.092804727E+05     3.113130531E+02    -2.455151387E+05     2.464693385E+01     4.793847864E+00    -1.752898299E+05    -1.200946355E+01     8.788504525E-02     1.872278139E+00
 5.262619896E-04     2.169468123E+03    -4.092730746E+05     3.258117092E+02    -2.455082505E+05     2.577593813E+01     5.095651421E+00    -1.752813853E+05    -1.254675512E+01     1.688362428E-01     2.055469126E+00
 5.385409075E-04     2.217784742E+03    -4.092655053E+05     3.408964264E+02    -2.455011041E+05     2.706706110E+01     5.459976118E+00    -1.752725701E+05    -1.310361244E+01     1.137958412E-01     2.233229979E+00
 5.511063211E-04     2.267079217E+03    -4.092575072E+05     3.566983626E+02    -2.454936366E+05     2.826663181E+01     5.802235712E+00    -1.752633522E+05    -1.368077746E+01     5.958937122E-02     2.417329599E+00
 5.639649150E-04     2.317509216E+03    -4.092490846E+05     3.732730992E+02    -2.454857887E+05     2.963585544E+01     6.182715721E+00    -1.752537121E+05    -1.433548728E+01     9.810543876E-02     2.598427876E+00
 5.771235299E-04     2.369047487E+03    -4.092402774E+05     3.906180813E+02    -2.454775803E+05     3.093412057E+01     6.624903211E+00    -1.752436306E+05    -1.501744035E+01     1.646985403E-01     2.828478630E+00
 5.905891659E-04     2.421685798E+03    -4.092310645E+05     4.086967273E+02    -2.454690004E+05     3.241154295E+01     7.101581402E+00    -1.752330996E+05    -1.572715929E+01     2.198765905E-01     3.071426231E+00
 6.043689866E-04     2.475438961E+03    -4.092214026E+05     4.276636680E+02    -2.454600507E+05     3.393392249E+01     7.620796617E+00    -1.752220875E+05    -1.646070607E+01     2.357524504E-01     3.276835477E+00
 6.184703226E-04     2.530395675E+03    -4.092112458E+05     4.474886755E+02    -2.454506458E+05     3.553390038E+01     8.101852171E+00    -1.752105343E+05    -1.721858278E+01     2.557955768E-01     3.484167791E+00
 6.329006756E-04     2.586557598E+03    -4.092007182E+05     4.681833681E+02    -2.454408223E+05     3.720027134E+01     8.661545668E+00    -1.751985276E+05    -1.795589249E+01     2.421481991E-01     3.743898445E+00
 6.476677223E-04     2.643813960E+03    -4.091896694E+05     4.898148979E+02    -2.454305742E+05     3.893433602E+01     9.286300332E+00    -1.751859481E+05    -1.889626224E+01     3.056986931E-01     4.018740365E+00
 6.627793187E-04     2.702396388E+03    -4.091780946E+05     5.124623758E+02    -2.454198816E+05     4.073256066E+01     9.932068900E+00    -1.751727937E+05    -1.973486456E+01     3.559371871E-01     4.306364069E+00
 6.782435037E-04     2.762156912E+03    -4.091660939E+05     5.360635801E+02    -2.454086634E+05     4.267243203E+01     1.062116743E+01    -1.751590855E+05    -2.069225116E+01     4.052161010E-01     4.550485488E+00
 6.940685042E-04     2.823243055E+03    -4.091533952E+05     5.608263505E+02    -2.453969260E+05     4.469946996E+01     1.139803336E+01    -1.751447487E+05    -2.163753861E+01     4.222459073E-01     4.852975798E+00
 7.102627389E-04     2.885632240E+03    -4.091402016E+05     5.867267384E+02    -2.453846812E+05     4.683386082E+01     1.220494744E+01    -1.751297742E+05    -2.255405875E+01     4.112888698E-01     5.187294076E+00
 7.268348227E-04     2.949349324E+03    -4.091263092E+05     6.137949195E+02    -2.453718675E+05     4.907342966E+01     1.303628469E+01    -1.751141094E+05    -2.358330278E+01     4.585364458E-01     5.541364030E+00
 7.437935719E-04     3.014401594E+03    -4.091118120E+05     6.421098508E+02    -2.453584489E+05     5.137619222E+01     1.389312653E+01    -1.750977403E+05    -2.478463820E+01     4.868475829E-01     5.884106708E+00
 7.611480081E-04     3.080868593E+03    -4.090966556E+05     6.716519737E+02    -2.453444223E+05     5.383633340E+01     1.475318092E+01    -1.750806607E+05    -2.582574826E+01     5.530571909E-01     6.285426853E+00
 7.789073638E-04     3.148719687E+03    -4.090807683E+05     7.026054483E+02    -2.453297528E+05     5.637408657E+01     1.571979413E+01    -1.750627863E+05    -2.697482173E+01     5.243831702E-01     6.701622729E+00
 7.970810866E-04     3.218009710E+03    -4.090641367E+05     7.348766946E+02    -2.453144090E+05     5.898290345E+01     1.674732647E+01    -1.750441311E+05    -2.823650056E+01     5.823512926E-01     7.130652758E+00
 8.156788447E-04     3.288772515E+03    -4.090467707E+05     7.687343915E+02    -2.452983946E+05     6.176575399E+01     1.783700483E+01    -1.750246486E+05    -2.955452660E+01     5.407107439E-01     7.598443065E+00
 8.347105318E-04     3.360897339E+03    -4.090285978E+05     8.040485148E+02    -2.452816601E+05     6.471209903E+01     1.894198098E+01    -1.750043013E+05    -3.086062502E+01     5.487612241E-01     8.131227439E+00
 8.541862725E-04     3.434647496E+03    -4.090095994E+05     8.409245294E+02    -2.452641633E+05     6.771810181E+01     2.025595696E+01    -1.749830611E+05    -3.232415420E+01     6.647971224E-01     8.724766875E+00
 8.741164275E-04     3.509953849E+03    -4.089897892E+05     8.796014629E+02    -2.452458895E+05     7.125041369E+01     2.164807708E+01    -1.749608522E+05    -3.394052914E+01     6.299415332E-01     9.345945428E+00
 8.945115995E-04     3.586781543E+03    -4.089690876E+05     9.198999417E+02    -2.452267543E+05     7.418296343E+01     2.310883217E+01    -1.749376590E+05    -3.552540882E+01     5.890540528E-01     9.995223190E+00
 9.153826384E-04     3.665252040E+03    -4.089473950E+05     9.621354452E+02    -2.452067675E+05     7.767048687E+01     2.468434463E+01    -1.749134631E+05    -3.704860091E+01     5.972134203E-01     1.069093413E+01
 9.367406472E-04     3.745331514E+03    -4.089246773E+05     1.006193631E+03    -2.451858480E+05     8.135115115E+01     2.633501439E+01    -1.748882070E+05    -3.879386923E+01     7.192223405E-01     1.144168682E+01
 9.585969881E-04     3.827014907E+03    -4.089008898E+05     1.052150456E+03    -2.451640108E+05     8.514785770E+01     2.805950773E+01    -1.748618260E+05    -4.066349486E+01     7.351466302E-01     1.225419161E+01
 9.809632883E-04     3.910418434E+03    -4.088760907E+05     1.100285514E+03    -2.451412203E+05     8.908337274E+01     2.992165426E+01    -1.748342744E+05    -4.250732935E+01     7.285358714E-01     1.305273706E+01
 1.003851446E-03     3.995497381E+03    -4.088501849E+05     1.150618410E+03    -2.451173701E+05     9.322636520E+01     3.195751311E+01    -1.748054966E+05    -4.442312731E+01     7.574071498E-01     1.397746186E+01
 1.027273639E-03     4.082199581E+03    -4.088230572E+05     1.203322513E+03    -2.450924630E+05     9.755044012E+01     3.410142723E+01    -1.747754678E+05    -4.654200386E+01     6.900927245E-01     1.496887495E+01
 1.051242325E-03     4.170925637E+03    -4.087946732E+05     1.258246874E+03    -2.450663955E+05     1.020414620E+02     3.630134597E+01    -1.747441055E+05    -4.863439522E+01     9.514456292E-01     1.604907159E+01
 1.075770257E-03     4.261343656E+03    -4.087649579E+05     1.315549296E+03    -2.450391641E+05     1.069756226E+02     3.871218867E+01    -1.747113758E+05    -5.088750034E+01     5.682108818E-01     1.724910449E+01
 1.100870482E-03     4.353615883E+03    -4.087339626E+05     1.375562682E+03    -2.450107202E+05     1.118057414E+02     4.129292006E+01    -1.746772200E+05    -5.326593675E+01     5.811677495E-01     1.837051598E+01
 1.126556354E-03     4.447646825E+03    -4.087014847E+05     1.438082721E+03    -2.449810336E+05     1.169120044E+02     4.412506378E+01    -1.746415927E+05    -5.574114963E+01     4.813287029E-01     1.969317659E+01
 1.152841538E-03     4.543527586E+03    -4.086676291E+05     1.503465984E+03    -2.449500182E+05     1.223540798E+02     4.708072216E+01    -1.746043796E+05    -5.827536907E+01     5.885193238E-01     2.107318316E+01
 1.179740016E-03     4.641505897E+03    -4.086321440E+05     1.571834095E+03    -2.449176280E+05     1.280251722E+02     5.024951838E+01    -1.745655662E+05    -6.107589577E+01     6.786906778E-01     2.254990571E+01
 1.207266098E-03     4.741521996E+03    -4.085950246E+05     1.643130844E+03    -2.448837556E+05     1.339147855E+02     5.363410767E+01    -1.745250687E+05    -6.391126190E+01     7.227398332E-01     2.419061895E+01
 1.235434427E-03     4.843095601E+03    -4.085562626E+05     1.717601810E+03    -2.448483482E+05     1.400483298E+02     5.726388808E+01    -1.744828198E+05    -6.687958492E+01     7.547435005E-01     2.587105046E+01
 1.264259990E-03     4.946957566E+03    -4.085158655E+05     1.795390233E+03    -2.448114377E+05     1.466144113E+02     6.113799409E+01    -1.744387341E+05    -6.996164139E+01     8.317629396E-01     2.763387392E+01
 1.293758120E-03     5.052852150E+03    -4.084735328E+05     1.876693239E+03    -2.447728828E+05     1.534619063E+02     6.517318065E+01    -1.743927747E+05    -7.327583624E+01     9.025878050E-01     2.956408816E+01
 1.323944510E-03     5.160812933E+03    -4.084292650E+05     1.961541174E+03    -2.447326411E+05     1.605942499E+02     6.952296243E+01    -1.743448475E+05    -7.658308993E+01     9.663913447E-01     3.163104837E+01
 1.354835218E-03     5.271038559E+03    -4.083829726E+05     2.050155444E+03    -2.446905376E+05     1.680271542E+02     7.418432691E+01    -1.742948252E+05    -8.014007951E+01     1.179388173E+00     3.375910489E+01
 1.386446679E-03     5.383008935E+03    -4.083346210E+05     2.142780277E+03    -2.446465664E+05     1.758016506E+02     7.918273672E+01    -1.742426537E+05    -8.391979821E+01     1.324456180E+00     3.613906630E+01
 1.418795709E-03     5.497313936E+03    -4.082840243E+05     2.239463844E+03    -2.446006781E+05     1.839577881E+02     8.444394214E+01    -1.741882774E+05    -8.771943688E+01     1.474062551E+00     3.850971638E+01
 1.451899518E-03     5.613656648E+03    -4.082312311E+05     2.340370816E+03    -2.445527787E+05     1.923888292E+02     9.011241862E+01    -1.741315556E+05    -9.177471950E+01     1.663715868E+00     4.114537832E+01
 1.485775715E-03     5.732557087E+03    -4.081760667E+05     2.445609888E+03    -2.445027631E+05     2.012636071E+02     9.611401796E+01    -1.740724188E+05    -9.608169475E+01     1.885365291E+00     4.385854589E+01
 1.520442322E-03     5.853294101E+03    -4.081183544E+05     2.555551395E+03    -2.444505380E+05     2.105336254E+02     1.024415433E+02    -1.740107650E+05    -1.004445937E+02     1.941652095E+00     4.677272325E+01
 1.555917783E-03     5.976541265E+03    -4.080581726E+05     2.670222395E+03    -2.443960507E+05     2.202551131E+02     1.091272788E+02    -1.739464735E+05    -1.050383822E+02     1.989259951E+00     4.989858896E+01
 1.592220968E-03     6.102092603E+03    -4.079952198E+05     2.789911537E+03    -2.443391720E+05     2.303665945E+02     1.163249698E+02    -1.738794979E+05    -1.098498762E+02     2.103527031E+00     5.328906476E+01
 1.629371191E-03     6.229784600E+03    -4.079294298E+05     2.914791743E+03    -2.442797418E+05     2.409417397E+02     1.239955437E+02    -1.738096489E+05    -1.149964560E+02     2.339686431E+00     5.696650494E+01
 1.667388216E-03     6.360023337E+03    -4.078606840E+05     3.045267480E+03    -2.442177392E+05     2.520820376E+02     1.321315972E+02    -1.737368656E+05    -1.202655021E+02     2.471431888E+00     6.080376570E+01
 1.706292266E-03     6.492550540E+03    -4.077888652E+05     3.181323327E+03    -2.441530770E+05     2.637048024E+02     1.408061347E+02    -1.736610518E+05    -1.257284034E+02     2.565916729E+00     6.493436491E+01
 1.746104039E-03     6.627508411E+03    -4.077138802E+05     3.323241231E+03    -2.440855291E+05     2.757791463E+02     1.500389086E+02    -1.735820292E+05    -1.315476007E+02     2.678185118E+00     6.936339846E+01
 1.786844712E-03     6.764911490E+03    -4.076355365E+05     3.471376411E+03    -2.440151150E+05     2.883704060E+02     1.599253637E+02    -1.734997302E+05    -1.375399274E+02     2.757855551E+00     7.411222675E+01
 1.828535961E-03     6.904669869E+03    -4.075537325E+05     3.625812271E+03    -2.439416364E+05     3.015177876E+02     1.704220585E+02    -1.734139760E+05    -1.438315297E+02     3.091631994E+00     7.910041652E+01
 1.871199964E-03     7.047062289E+03    -4.074682493E+05     3.786796797E+03    -2.438649728E+05     3.154725638E+02     1.815614690E+02    -1.733246678E+05    -1.504381232E+02     3.292753776E+00     8.453509636E+01
 1.914859417E-03     7.191583176E+03    -4.073789597E+05     3.954768012E+03    -2.437849148E+05     3.297064666E+02     1.935935879E+02    -1.732316073E+05    -1.573920393E+02     3.552943284E+00     9.024091644E+01
 1.959537546E-03     7.339052497E+03    -4.072857012E+05     4.130066352E+03    -2.437015299E+05     3.447866937E+02     2.062105099E+02    -1.731348182E+05    -1.645609805E+02     3.697822504E+00     9.645439334E+01
 2.005258121E-03     7.488774997E+03    -4.071884379E+05     4.312830513E+03    -2.436145371E+05     3.605982761E+02     2.195442950E+02    -1.730339689E+05    -1.719808954E+02     4.073238128E+00     1.028953240E+02
 2.052045463E-03     7.640905125E+03    -4.070867243E+05     4.503281702E+03    -2.435238306E+05     3.769448736E+02     2.337997804E+02    -1.729290251E+05    -1.797853615E+02     4.432345129E+00     1.098274614E+02
 2.099924463E-03     7.795975866E+03    -4.069805852E+05     4.701815634E+03    -2.434291291E+05     3.941126789E+02     2.489281874E+02    -1.728197178E+05    -1.878418602E+02     4.649634135E+00     1.172476299E+02
 2.148920591E-03     7.953577938E+03    -4.068697961E+05     4.908782853E+03    -2.433304633E+05     4.120413023E+02     2.650308576E+02    -1.727060150E+05    -1.964239634E+02     5.197041983E+00     1.251769242E+02
