 1.739404814E-04     7.480819320E+02     3.461661708E-04    -8.322151495E-03    -7.629818511E-03    -8.322151495E-03    -7.975984744E-03     9.278881070E-03    -1.869567347E-03     7.960489135E-03     3.898119299E-03     4.448317000E-03
 1.779989180E-04     7.649387669E+02     3.542152928E-04    -8.516282119E-03    -7.807850715E-03    -8.516282119E-03    -8.162066140E-03     9.943593611E-03    -2.003797573E-03     8.534874019E-03     4.173336400E-03     4.766956152E-03
 1.821520473E-04     7.821588421E+02     3.624503819E-04    -8.714939309E-03    -7.990037657E-03    -8.714939309E-03    -8.352488197E-03     1.065605671E-02    -2.147773664E-03     9.150346977E-03     4.467624283E-03     5.108365406E-03
 1.864020787E-04     7.997429451E+02     3.708756491E-04    -8.918228484E-03    -8.176476366E-03    -8.918228484E-03    -8.547352153E-03     1.141958006E-02    -2.302034753E-03     9.810418278E-03     4.782731224E-03     5.474386757E-03
 1.907512733E-04     8.177604996E+02     3.794953994E-04    -9.126257514E-03    -8.367266095E-03    -9.126257514E-03    -8.746761565E-03     1.223792447E-02    -2.467391093E-03     1.051827898E-02     5.119938422E-03     5.866442476E-03
 1.952019448E-04     8.361748411E+02     3.883140016E-04    -9.339136770E-03    -8.562508432E-03    -9.339136770E-03    -8.950822422E-03     1.311496518E-02    -2.644621367E-03     1.127727748E-02     5.480753380E-03     6.287057779E-03
 1.997564608E-04     8.549549242E+02     3.973358665E-04    -9.556979188E-03    -8.762307261E-03    -9.556979188E-03    -9.159643123E-03     1.405450871E-02    -2.834659870E-03     1.209160177E-02     5.866834391E-03     6.737305052E-03
 2.044172442E-04     8.741850177E+02     4.065657014E-04    -9.779900333E-03    -8.966768949E-03    -9.779900333E-03    -9.373334641E-03     1.506177671E-02    -3.038252403E-03     1.296474846E-02     6.280098919E-03     7.220045757E-03
 2.091867746E-04     8.938897497E+02     4.160084597E-04    -1.000801846E-02    -9.176002294E-03    -1.000801846E-02    -9.592010498E-03     1.614113765E-02    -3.256551609E-03     1.390075942E-02     6.722210572E-03     7.737244243E-03
 2.140675892E-04     9.139811637E+02     4.256684777E-04    -1.024145455E-02    -9.390118699E-03    -1.024145455E-02    -9.815786888E-03     1.729753336E-02    -3.490547747E-03     1.490462925E-02     7.195201298E-03     8.291826852E-03
 2.190622846E-04     9.345465640E+02     4.355508138E-04    -1.048033320E-02    -9.609232153E-03    -1.048033320E-02    -1.004478269E-02     1.853716889E-02    -3.741287722E-03     1.598128578E-02     7.701350759E-03     8.885855016E-03
 2.241735179E-04     9.555496410E+02     4.456604161E-04    -1.072477977E-02    -9.833459342E-03    -1.072477977E-02    -1.027911955E-02     1.986551357E-02    -4.010070075E-03     1.713603129E-02     8.242923879E-03     9.522350120E-03
 2.294040082E-04     9.770593666E+02     4.560039366E-04    -1.097492435E-02    -1.006291963E-02    -1.097492435E-02    -1.051892199E-02     2.128908415E-02    -4.298015086E-03     1.837422872E-02     8.822220490E-03     1.020483247E-02
 2.347565379E-04     9.990160208E+02     4.665818826E-04    -1.123089953E-02    -1.029773409E-02    -1.123089953E-02    -1.076431612E-02     2.281450378E-02    -4.606915032E-03     1.970237684E-02     9.442064681E-03     1.093601801E-02
 2.402339547E-04     1.021477383E+03     4.774042424E-04    -1.149284098E-02    -1.053803380E-02    -1.149284098E-02    -1.101543666E-02     2.444935464E-02    -4.938062624E-03     2.112668118E-02     1.010499537E-02     1.171941722E-02
 2.458391724E-04     1.044435863E+03     4.884749015E-04    -1.176088751E-02    -1.078393639E-02    -1.176088751E-02    -1.127241413E-02     2.620143486E-02    -5.292963922E-03     2.265447602E-02     1.081448685E-02     1.255920631E-02
 2.515751728E-04     1.067985321E+03     4.997993476E-04    -1.203518112E-02    -1.103558117E-02    -1.203518112E-02    -1.153538497E-02     2.807904202E-02    -5.673297929E-03     2.429261154E-02     1.157286561E-02     1.345901503E-02
 2.574450075E-04     1.091987381E+03     5.113831915E-04    -1.231586714E-02    -1.129309988E-02    -1.231586714E-02    -1.180448878E-02     3.009115958E-02    -6.081009296E-03     2.604943016E-02     1.238474978E-02     1.442320655E-02
 2.634517991E-04     1.116491789E+03     5.232321484E-04    -1.260309424E-02    -1.155662960E-02    -1.260309424E-02    -1.207986192E-02     3.224726491E-02    -6.517731694E-03     2.793365252E-02     1.325283010E-02     1.545628897E-02
 2.695987431E-04     1.141539844E+03     5.353520666E-04    -1.289701452E-02    -1.182631071E-02    -1.289701452E-02    -1.236166260E-02     3.455831597E-02    -6.986688242E-03     2.995470148E-02     1.418131661E-02     1.656348209E-02
 2.758891096E-04     1.167207977E+03     5.477484351E-04    -1.319778361E-02    -1.210228672E-02    -1.319778361E-02    -1.265003518E-02     3.703438714E-02    -7.488815370E-03     3.212225063E-02     1.517461238E-02     1.775033350E-02
 2.823262451E-04     1.193427247E+03     5.604288088E-04    -1.350556073E-02    -1.238470469E-02    -1.350556073E-02    -1.294513270E-02     3.968785469E-02    -8.027207530E-03     3.444646950E-02     1.623660076E-02     1.902206634E-02
 2.889135739E-04     1.220252299E+03     5.733979211E-04    -1.382050875E-02    -1.267371491E-02    -1.382050875E-02    -1.324711183E-02     4.253141279E-02    -8.604120448E-03     3.693968608E-02     1.737236485E-02     2.038470187E-02
 2.956546004E-04     1.247617127E+03     5.866625470E-04    -1.414279434E-02    -1.296947135E-02    -1.414279434E-02    -1.355613285E-02     4.557918096E-02    -9.222694871E-03     3.961444926E-02     1.858731438E-02     2.184529122E-02
 3.025529108E-04     1.275611728E+03     6.002290959E-04    -1.447258798E-02    -1.327212974E-02    -1.447258798E-02    -1.387235977E-02     4.884526040E-02    -9.885790261E-03     4.248340664E-02     1.988631314E-02     2.341025238E-02
 3.096121748E-04     1.304229608E+03     6.141041574E-04    -1.481006574E-02    -1.358185572E-02    -1.481006574E-02    -1.419596048E-02     5.234476859E-02    -1.059654441E-02     4.556141321E-02     2.127562273E-02     2.508748308E-02
 3.168361479E-04     1.333583744E+03     6.282944038E-04    -1.515540315E-02    -1.389881223E-02    -1.515540315E-02    -1.452710673E-02     5.609534340E-02    -1.135821766E-02     4.886161168E-02     2.276074304E-02     2.688500365E-02
 3.242286732E-04     1.363455973E+03     6.428065928E-04    -1.550878397E-02    -1.422316839E-02    -1.550878397E-02    -1.486597434E-02     6.011485702E-02    -1.217487049E-02     5.240293757E-02     2.434845377E-02     2.881113487E-02
 3.317936832E-04     1.394040336E+03     6.576476612E-04    -1.587039497E-02    -1.455509710E-02    -1.587039497E-02    -1.521274333E-02     6.442248354E-02    -1.305023903E-02     5.620039848E-02     2.604642353E-02     3.087475681E-02
 3.395352025E-04     1.425284049E+03     6.728246238E-04    -1.624042717E-02    -1.489477535E-02    -1.624042717E-02    -1.556759994E-02     6.903862166E-02    -1.398861284E-02     6.027369473E-02     2.786153457E-02     3.308625380E-02
 3.474573496E-04     1.457251144E+03     6.883446746E-04    -1.661907603E-02    -1.524238424E-02    -1.661907603E-02    -1.593072890E-02     7.398444834E-02    -1.499450933E-02     6.464431938E-02     2.980195375E-02     3.545679132E-02
 3.555643387E-04     1.489895255E+03     7.042150597E-04    -1.700654149E-02    -1.559810930E-02    -1.700654149E-02    -1.630232265E-02     7.928529351E-02    -1.607268538E-02     6.933466468E-02     3.187635598E-02     3.799684806E-02
 3.638604828E-04     1.523371198E+03     7.204431699E-04    -1.740302811E-02    -1.596214026E-02    -1.740302811E-02    -1.668258238E-02     8.496650604E-02    -1.722819294E-02     7.436396113E-02     3.409353669E-02     4.071975938E-02
 3.723501953E-04     1.557458209E+03     7.370366144E-04    -1.780874416E-02    -1.633467128E-02    -1.780874416E-02    -1.707170773E-02     9.105401858E-02    -1.846705357E-02     7.975955507E-02     3.646388707E-02     4.363722310E-02
 3.810379925E-04     1.592302124E+03     7.540029855E-04    -1.822390673E-02    -1.671590308E-02    -1.822390673E-02    -1.746990494E-02     9.757783380E-02    -1.979498236E-02     8.554835455E-02     3.899701476E-02     4.676326092E-02
 3.899284963E-04     1.627950154E+03     7.713479872E-04    -1.864873306E-02    -1.710603715E-02    -1.864873306E-02    -1.787738510E-02     1.045698568E-01    -2.121888125E-02     9.175991406E-02     4.170334392E-02     5.011396963E-02
 3.990264362E-04     1.664425064E+03     7.890855244E-04    -1.908344715E-02    -1.750528128E-02    -1.908344715E-02    -1.829436418E-02     1.120617738E-01    -2.274491061E-02     9.842418953E-02     4.459621836E-02     5.370475505E-02
 4.083366523E-04     1.701648339E+03     8.072176641E-04    -1.952827813E-02    -1.791384822E-02    -1.952827813E-02    -1.872106316E-02     1.200905390E-01    -2.438078053E-02     1.055718873E-01     4.768770688E-02     5.755209960E-02
 4.178640974E-04     1.739729455E+03     8.257546047E-04    -1.998346038E-02    -1.833195106E-02    -1.998346038E-02    -1.915770820E-02     1.286934705E-01    -2.613447382E-02     1.132398085E-01     5.099148201E-02     6.167437848E-02
 4.276138399E-04     1.778635753E+03     8.447045162E-04    -2.044923362E-02    -1.875982422E-02    -2.044923362E-02    -1.960453076E-02     1.379132019E-01    -2.801428613E-02     1.214674275E-01     5.452089567E-02     6.609268592E-02
 4.375910667E-04     1.818393588E+03     8.640757080E-04    -2.092584308E-02    -1.919769100E-02    -2.092584308E-02    -2.006176690E-02     1.477932757E-01    -3.002988121E-02     1.302984827E-01     5.829169686E-02     7.082743675E-02
 4.478010854E-04     1.858962814E+03     8.838767221E-04    -2.141353958E-02    -1.964580420E-02    -2.141353958E-02    -2.052966245E-02     1.583805756E-01    -3.219014961E-02     1.397698717E-01     6.232201286E-02     7.590107164E-02
 4.582493276E-04     1.900557415E+03     9.041161266E-04    -2.191257967E-02    -2.010434733E-02    -2.191257967E-02    -2.100847614E-02     1.697271147E-01    -3.450623098E-02     1.499346527E-01     6.662517737E-02     8.133951737E-02
 4.689413516E-04     1.943007659E+03     9.248023208E-04    -2.242322579E-02    -2.057362105E-02    -2.242322579E-02    -2.149844139E-02     1.818846900E-01    -3.698860650E-02     1.608398618E-01     7.122218370E-02     8.716717288E-02
 4.798828455E-04     1.986371708E+03     9.459448543E-04    -2.294574637E-02    -2.105385726E-02    -2.294574637E-02    -2.199980187E-02     1.949136517E-01    -3.964996321E-02     1.725414179E-01     7.613308573E-02     9.341217596E-02
